,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,no,yes
4038,99974,118258,01E5ZZC62SRX791EM77SV8JQBH,"['halter', 'a-line', 'dress', 'gently', 'flared', 'hem', 'lends', 'playful', 'movement', 'timeless', 'little', 'black', 'dress', 'classic', 'halter', 'neckline', 'Sam', 'Edelman']",01E5ZZC63BENJ9WAMMYGDPR09H,dry_clean_only,no,1,0
4039,100150,118459,01E5ZZFPCJK97GNSHJ5JEBSN86,"['embroidered', 'mesh', 'dress', 'vibrant', 'floral', 'embroidery', 'top', 'paneled', 'ruffled', 'mesh', 'overlay', 'flared', 'dress', 'infusing', 'flower', 'power', 'prettiest', 'kind', 'Sam', 'Edelman']",01E5ZZFPD5P8RP7R969ZVRCY25,dry_clean_only,no,1,0
3218,79547,93657,01E5ZZG58NB4DVZGTX9P2VR3SE,"['sada', 'crop', 'slim', 'jean', 'subtle', 'whiskering', 'hand', 'sanding', 'create', 'lightly', 'worn', 'appearance', 'slim', 'stretch-denim', 'jean', 'cropped', 'raw', 'footwear-flaunting', 'hem', ""L'Agence""]",01E5ZZG598YFED9G8CHS93JW01,dry_clean_only,no,1,0
1548,46528,53925,01E5ZZJR7JE30AEBDYECABG4QE,"['big', 'rainbow', 'boyfriend', 'tee', 'color-pop', 'rainbow', 'keep', 'thing', 'cheery', 'slightly', 'oversized', 'tee', 'soft', 'cotton-blend', 'Aviator', 'Nation']",01E5ZZJR84EV5W54PJ2Y2P2JVF,dry_clean_only,no,1,0
4167,104524,124039,01E5ZZJX3WXXBP6VC0CE5KENKY,"['rocket', 'high', 'waist', 'ripped', 'ankle', 'skinny', 'jean', 'add', 'instant', 'edge', 'look', 'inky-black', 'skinny', 'styled', 'flattering', 'high', 'waist', 'ripped', 'knee', 'Citizens', 'Of', 'Humanity']",01E5ZZJX4FAE14CYTQWQVN9GST,dry_clean_only,no,1,0
4170,104566,124096,01E5ZZKC5H20EYT0CD6QBVMMTK,"['liya', 'high', 'waist', 'ripped', 'slim', 'leg', 'jean', 'high-waisted', 'jean', 'distressed', 'nonstretch', 'denim', 'cut', 'slim', 'leg', 'taper', 'ankle', 'Citizens', 'Of', 'Humanity']",01E5ZZKC8EX9CGR5KV28TWHWG1,dry_clean_only,no,1,0
2176,61480,71845,01E5ZZR34PHXRTM8XM1WB4MJ7J,"['le', 'bardot', 'high', 'waist', 'denim', 'short', 'vintage-inspired', 'short', 'made', 'sustainable', 'version', 'frame', 'stretch', 'denim', 'woven', 'organic', 'cotton', 'recycled', 'fiber', 'Frame']",01E5ZZR35AVX27ABZ3MY01RA6R,dry_clean_only,no,1,0
4046,100696,119138,01E5ZZS5KM168NRDV7A44FTSCJ,"['lace', 'sheath', 'dress', 'lavish', 'lace', 'gracefully', 'adorns', 'shapely', 'sheath', 'sure', 'wow', 'night', 'Sam', 'Edelman']",01E5ZZS5M697P7Y99Z8GEDNS0N,dry_clean_only,yes,0,1
1529,45950,53239,01E5ZZTCC1A35637TZ9N3VE9ED,"['classic', 'shanty', 'graphic', 'tee', 'done', 'serf', 'retro', 'style', 'graphic', 'cotton', 'tee', 'designed', 'look', 'like', 'souvenir', 'cali', 'bar', 'called', 'shanty', 'Re/Done']",01E5ZZTCCP7W36YC2DM2Z75DQ7,dry_clean_only,no,1,0
4158,104392,123846,01E5ZZTP4TVEKR5QR17Q2JBKQS,"['emerson', 'ripped', 'slim', 'fit', 'boyfriend', 'jean', 'ripped', 'distressed', 'finish', 'add', 'hint', 'lived-in', 'appeal', 'subtly', 'faded', 'slim-fit', 'jean', 'bit', 'stretch', 'Citizens', 'Of', 'Humanity']",01E5ZZTP5CSV0M7M2A30BQAM48,dry_clean_only,no,1,0
4079,102081,120837,01E5ZZXJXR9P1HMSNJFA7J9JMH,"['griffin', 'floral', 'denim', 'jacket', 'touch', 'stretch', 'softens', 'sturdy', 'denim', 'trucker', 'decorated', 'bohemian', 'block-print', 'bloom', 'Ulla', 'Johnson']",01E5ZZXJYA2Q88AWE0RQ18BNYQ,dry_clean_only,no,1,0
4023,96793,114583,01E6005ZRWX9QQQR3N9129VSHT,"['meadow', 'folly', 'shoulder', 'cover-up', 'dress', 'smocked', 'waist', 'off-the', 'shoulder', 'neckline', 'add', 'comfort', 'breezy', 'cover-up', 'shift', 'put', 'carefree', 'mood', 'next', 'vacation', 'Tory', 'Burch']",01E6005ZVQV02Q09ZQ8QZT5PZH,dry_clean_only,yes,0,1
4084,102220,121020,01E6009TKDR3FK8RW3YM6BV5QJ,"['romantic', 'cotton', 'top', 'contemporary', 'version', 'peasant', 'blouse', 'styled', 'extra-long', 'tie', 'trail', 'wide', 'split', 'neck', 'bracelet-length', 'cuff', 'Mansur', 'Gavriel']",01E6009TM1MTMZFEDB3Y98HKXP,dry_clean_only,yes,0,1
4113,103770,122926,01E600B138F8XHTBTPBBGH2XY1,"['kimmie', 'crop', 'skinny', 'jean', 'clean', 'white', 'jean', 'cropped', 'skinny', 'silhouette', 'feature', 'contour', 'waist', 'soft', 'resilient', 'stretch-twill', 'denim', 'retains', 'shape', '7', 'For', 'All', 'Mankind®']",01E600B164EQJDC4VJ4VW1C4GB,dry_clean_only,no,1,0
4022,96536,114278,01E600DFNETDZTPGRH3D3D45TN,"['floral', 'print', 'long', 'sleeve', 'silk', 'wrap', 'dress', 'day', 'evening', 'work', 'weekend', 'wrap-style', 'dress', 'cut', 'floral-print', 'silk', 'fluttery', 'hem', 'got', 'covered', 'whatever', 'occasion', 'Tory', 'Burch']",01E600DFP167XP2EXXHWVE27G3,dry_clean_only,yes,0,1
2531,68066,79686,01E600ECKPAV431BZQJEM5V4WY,"['wool', 'cashmere', 'wrap', 'cardigan', 'gently', 'textured', 'knit', 'blend', 'harmoniously', 'graceful', 'style', 'luxe', 'cardigan', 'knit', 'warming', 'wool', 'soft', 'cashmere', 'Vince']",01E600EG7DZGAKZJGHGKRFVYB3,dry_clean_only,yes,0,1
3183,78952,92883,01E600F50YPK10D6V24VQNY9TN,"['ryan', 'blouse', 'three-quarter', 'sleeve', 'slightly', 'shorter', 'curved', 'hem', 'create', 'feminine', 'flattering', 'proportion', 'lightweight', 'drapey', 'button-down', ""L'Agence""]",01E600F51HPTKW5FFATZ28Y1YJ,dry_clean_only,yes,0,1
4077,102052,120795,01E600RA172TMGPF1T48VHV7GS,"['rosa', 'stripe', 'sleeve', 'blouse', 'patchworked', 'stripe', 'give', 'gorgeous', 'color', 'billowy', 'sleeve', 'richly', 'pleated', 'blouse', 'Ulla', 'Johnson']",01E600RA38ABX6C1WACY016NAR,dry_clean_only,yes,0,1
3019,76592,89901,01E600REZARWYND19T14FY16EP,"['looker', 'frayed', 'ankle', 'skinny', 'jean', 'cutoff', 'hem', 'holey', 'knee', 'rock', 'edge', 'cropped', 'skinny', 'jean', 'constructed', 'soft', 'stretch', 'black', 'denim', 'tonal', 'hardware', 'Mother']",01E600REZVYZVX0TE7YRBQKZS1,dry_clean_only,no,1,0
4119,103854,123050,01E600SCG9ZFQN9DZ1F275NQ0N,"['dojo', 'high', 'waist', 'flare', 'jean', 'hand', 'sanding', 'whiskered', 'finish', 'authenticate', 'vintage', 'look', 'flared', 'jean', 'cut', 'just-right', 'stretch', '7', 'For', 'All', 'Mankind®']",01E600SCGYKDCBTWBHKXSFXRVP,dry_clean_only,no,1,0
4020,96472,114203,01E600SH2A2T740S5GKAPSE689,"['madeline', 'oversize', 'cardigan', 'oversized', 'boyfriend', 'cardigan', 'knit', 'ultra-cozy', 'merino', 'wool', 'refined', 'golden', 'logo', 'button', 'tipping', 'stripe', 'tory', 'latest', 'chic', 'palette', 'Tory', 'Burch']",01E600SH4ZQR79B5EQ37T07WVZ,dry_clean_only,yes,0,1
4060,101704,120327,01E600WE4002N0JDY2GZ0V9W4F,"['emmeline', 'long', 'sleeve', 'silk', 'blend', 'minidress', 'flowy', 'silk', 'shift', 'covered', 'bloom', 'showered', 'silvery', 'fleck', 'inspired', 'dutch', 'wax', 'print', 'japanese', 'shibori', 'technique', 'handcrafted', 'feel', 'Ulla', 'Johnson']",01E600WE4HC7G3FEYDFS81YK59,dry_clean_only,yes,0,1
2171,61395,71742,01E600XZB6J1FJ9HWV5KBA30B7,"['ali', 'v-yoke', 'high', 'waist', 'crop', 'wide', 'leg', 'jean', 'v-shaped', 'yoke', 'defines', 'high', 'waist', 'relaxed', 'wide-leg', 'jean', 'channeling', 'major', 'retro', 'vibe', 'Frame']",01E600XZDC378Q1Y095X25SBAT,dry_clean_only,no,1,0
4040,100471,118854,01E600Z5W1AJMZCR2GZ68YBWKR,"['embroidered', 'handkerchief', 'hem', 'mesh', 'midi', 'dress', 'colorful', 'embroidered', 'bloom', 'brighten', 'gauzy', 'sleeveless', 'midi', 'cut', 'drapey', 'handkerchief', 'hem', 'Sam', 'Edelman']",01E600Z5XJFVTS4CMXN0CTHCNE,dry_clean_only,yes,0,1
2177,61498,71865,01E60127JS8C059ZBP5H4GKCHC,"['le', 'beau', 'high', 'waist', 'ankle', 'straight', 'leg', 'jean', 'go-to', 'stretch-denim', 'jean', 'fashioned', 'cuff-ready', 'hem', 'casual', 'cropped', 'look', 'Frame']",01E6012D7STFPFW4TNV0SASECF,dry_clean_only,no,1,0
4138,104119,123441,01E6013ETR8VCYCF4CCSCW94NJ,"['emerson', 'slim', 'boyfriend', 'jean', 'whiskered', 'weathered', 'denim', 'add', 'well-loved', 'dimension', 'easy', 'cropped', 'jean', 'cut', 'slightly', 'slouchy', 'yet', 'slim', 'boyfriend-style', 'silhouette', 'Citizens', 'Of', 'Humanity']",01E6013EVACWGJQTQ9V4944NQX,dry_clean_only,no,1,0
4136,104093,123408,01E6013RFVC5V3AND7FHD9BV36,"['emannuelle', 'high', 'waist', 'slim', 'leg', 'bootcut', 'jean', 'give', 'look', 'groovy', 'kick', 'slim-leg', 'bootcut', 'jean', 'cut', 'japanese', 'stretch', 'denim', 'refreshing', 'white', 'hue', 'Citizens', 'Of', 'Humanity']",01E6013RGEFHMC4HT0JF5QSEEF,dry_clean_only,no,1,0
2533,68085,79711,01E6016BJ59ZNZB3WHCMNKZYEC,"['short', 'sleeve', 't-shirt', 'dress', 'thoroughly', 'modern', 'remake', 'classic', 'dress', 'cut', 'crinkled', 'japanese', 'fabric', 'adjustable', 'cinched', 'waist', 'make', 'look', 'Vince']",01E6016BJR209RPAZYD9YFH3GG,dry_clean_only,yes,0,1
3960,93253,110408,01E60186C59NSSEJTDM1FG22NR,"['magnolia', 'tiered', 'stripe', 'cotton', 'linen', 'midi', 'dress', 'picot-edged', 'ruffle', 'delicate', 'openwork', 'stitching', 'along', 'tier', 'billowy', 'cotton-linen', 'dress', 'full', 'breezy', 'charm', 'The', 'Great.']",01E60186CQ9AP0DMXSFJ5KQN26,dry_clean_only,no,1,0
1556,46821,54277,01E6018G28KBBN34B7GX6H634H,"['calypso', 'halter', 'neck', 'midi', 'dress', 'dress', 'like', 'newly', 'discovered', 'grecian', 'goddess', 'drapey', 'dress', 'designed', 'halter', 'neck', 'finished', 'ripple', 'asymmetrical', 'style', 'Significant', 'Other']",01E6018G2WCQYCFDCB1Z6KWZ0G,dry_clean_only,yes,0,1
4057,101653,120260,01E6019J91D5KYFWY0NN2FPTK1,"['manon', 'tie', 'dye', 'long', 'sleeve', 'dress', 'pleated', 'shoulder', 'give', 'tie-dye', 'shift', 'sweet', 'yet', 'strong', 'silhouette', 'Ulla', 'Johnson']",01E6019J9PX2F79ADZWM2DD8KJ,dry_clean_only,no,1,0
4062,101734,120367,01E6019W6MKPAMD8C6Y72AJG81,"['nadia', 'floral', 'long', 'sleeve', 'midi', 'dress', 'puffed', 'ruched', 'sleeve', 'bring', 'soft', 'texture', 'volume', 'flowy', 'silk', 'softened', 'dress', 'covered', 'prickly', 'floral', 'print', 'Ulla', 'Johnson']",01E6019W76ET48F6ADYVMNS0JJ,dry_clean_only,yes,0,1
1535,46112,53435,01E601C05NGSMRZZCR5419CS5X,"['tokyo', 'crop', 'tee', 'dropped', 'shoulder', 'cropped', 'hem', 'add', 'effortless', 'vibe', 'staple', 'tee', 'made', 'midweight', 'slubbed', 'cotton', 'jersey', 'Cotton', 'Citizen']",01E601C08QFQG6WSYM0TGD0FS7,dry_clean_only,no,1,0
4056,101640,120243,01E601CA5JFBXM0C5MX8JF0CV2,"['willa', 'puff', 'sleeve', 'cotton', 'blouse', 'voluminous', 'puffed', 'sleeve', 'bring', 'victorian-style', 'drama', 'button-front', 'blouse', 'cut', 'crisp', 'cotton', 'poplin', 'Ulla', 'Johnson']",01E601CA642HVAHTSRFNZVXCDD,dry_clean_only,yes,0,1
2185,61682,72124,01E601DZPRDSVGCP94R581T0TP,"['le', 'high', 'stagger', 'hem', 'ankle', 'skinny', 'jean', 'staggered', 'fraying', 'hem', 'seam', 'make', 'frame', 'signature', 'skinny', 'jean', 'look', 'effortlessly', 'edgy', 'Frame']",01E601DZQA409DA3V46PBWW90A,dry_clean_only,no,1,0
1534,46017,53324,01E601EKBZ5CTZ0DVFTFJET8Y5,"['pinstripe', 'double', 'breasted', 'wool', 'blazer', 'introducing', 'suiting', 'first', 'time', 'done', 'based', 'pinstriped', 'blazer', 'one', 'handmade', 'italy', 'Re/Done']",01E601EKCJQXPY4W6R33N7EGSY,dry_clean_only,yes,0,1
1642,50315,58410,01E601F27AXNNTHJKNVWYP7FJT,"['entourage', 'midi', 'slipdress', 'gather', 'entourage', 'head', 'fave', 'night', 'spot', 'stretch-jersey', 'slipdress', 'shaped', 'subtle', 'ruching', 'bodice', 'Le', 'Superbe']",01E601F2830W1R6D14N68WD5C8,dry_clean_only,no,1,0
1537,46131,53459,01E601FTXM272598R37SSCAF0X,"['brisbane', 'turtleneck', 'bodysuit', 'bodysuit', 'design', 'ensures', 'wardrobe-staple', 'black', 'turtleneck', 'stay', 'perfectly', 'tucked', 'throughout', 'day', 'Cotton', 'Citizen']",01E601FTY6E0QF1NGZRP374GDM,dry_clean_only,no,1,0
2246,62891,73625,01E601GWZEA0GFB50GQNE15XV0,"['high', 'waist', 'suiting', 'pant', 'muted', 'check', 'pattern', 'straight-leg', 'trouser', 'tailored', 'lightweight', 'suiting', 'blend', 'high', 'waist', 'chic', 'ankle', 'length', 'Ganni']",01E601GWZZ7NTWKZPAJNSWCJBC,dry_clean_only,yes,0,1
1546,46499,53888,01E601J8JQ3C3NNRCR63ARTA81,"['stripe', 'sweatpants', 'super', 'comfortable', 'hand', 'sewn', 'los', 'angeles', 'sweat', 'gone', 'intense', 'breaking-down', 'process', 'give', 'vintage', 'feel', 'love', 'Aviator', 'Nation']",01E601J8KA2R7ETH3PEB0MVC3H,dry_clean_only,no,1,0
1587,48926,56718,01E601KFPST124S7XFEKY4150S,"['parson', 'turtleneck', 'wool', 'cashmere', 'blend', 'sweater', 'fleck', 'multicolored', 'yarn', 'sprinkled', 'like', 'confetti', 'across', 'cozy', 'cashmere-softened', 'sweater', 'A.L.C.']",01E601KG6PPN30N2J0EAGD4QKK,dry_clean_only,yes,0,1
4157,104380,123828,01E601M8AVA7S68ZXN2Z4NNSY9,"['emerson', 'crop', 'slim', 'fit', 'boyfriend', 'jean', 'slouchy', 'yet', 'slim', 'cropped', 'jean', 'faded', 'blue', 'wash', 'offer', 'perfect', 'casual', 'vibe', 'laid-back', 'day', 'Citizens', 'Of', 'Humanity']",01E601M8BEB4YXEXPRPDNV556K,dry_clean_only,no,1,0
3425,83228,98249,01E601MJ04XVZ7QQJZP06TVAJF,"['hatti', 'side', 'snap', 'shirt', 'logo-engraved', 'snap', 'run', 'side', 'comfy-casual', 'top', 'soft', 'stretch', 'modal', 'Allsaints']",01E601MJ0PMNWBQYVMB8SPQ41G,dry_clean_only,no,1,0
4016,96351,114060,01E601MWEGZ7325JA8T336FYG3,"['embroidered', 'cover-up', 'skirt', 'cotton', 'voile', 'midi', 'skirt', 'border', 'pretty', 'embroidery', 'easy', 'enough', 'beach', 'fancy', 'enough', 'dinner', 'town', 'Tory', 'Burch']",01E601MWF21QVP5W3DTJ3NE5HY,dry_clean_only,yes,0,1
1757,52482,60936,01E601Q9SEE8J74X6E269H4ST5,"['park', 'leaf', 'print', 'skinny', 'ankle', 'pant', 'patch', 'pocket', 'zip', 'detail', 'add', 'dash', 'rustic', 'attitude', 'pair', 'curve-hugging', 'skinny', 'pant', 'cut', 'stretchy', 'cotton', 'blend', 'Joie']",01E601Q9T2ME7MHS08NHCSYZEZ,dry_clean_only,no,1,0
2182,61575,71979,01E601RTQGD7PA5KV6ADTA3MJ4,"['le', 'color', 'ripped', 'skinny', 'jean', 'streamlined', 'skinny', 'mix', 'dash', 'destruction', 'look', 'right', 'trend', 'Frame']",01E601RTR23XBAFNQSWAB5P8J9,dry_clean_only,no,1,0
1551,46741,54178,01E601T1PQCX67SN11KJNBA07F,"['coraline', 'one-shoulder', 'minidress', 'beautifully', 'detailed', 'wrapped', 'perfection', 'one-shoulder', 'mini', 'perfect', 'dress', 'bring', 'next', 'tropical', 'getaway', 'Significant', 'Other']",01E601T1QA8ET9CMQ8H1FM9EME,dry_clean_only,yes,0,1
1589,48963,56766,01E601VJYDTT853YE11ACRKJPH,"['jayne', 'high', 'low', 'stretch', 'silk', 'shirt', 'brush', 'color', 'convey', 'flutter', 'butterfly', 'wing', 'fan', 'across', 'silk', 'shirt', 'featuring', 'drapey', 'high', 'low', 'silhouette', 'touch', 'easygoing', 'stretch', 'A.L.C.']",01E601VJYZCFB338HX6TN2HWJS,dry_clean_only,yes,0,1
4045,100660,119091,01E601VQKS925RPNEJ1AT6E8E5,"['floral', 'leopard', 'faux', 'wrap', 'dress', 'fresh', 'flower', 'fierce', 'leopard', 'combined', 'one', 'sweet', 'georgette', 'dress', 'balloon', 'sleeve', 'asymmetrical', 'flounced', 'hem', 'adding', 'charm', 'Sam', 'Edelman']",01E601VQNG86V9589AQT5XR16R,dry_clean_only,yes,0,1
2998,76225,89426,01E601WG6JH2FZV42019ZFM6QV,"['balloon', 'sleeve', 'turtleneck', 'sweater', 'puffed', 'balloon', 'sleeve', 'ruching', 'cuff', 'fitted', 'body', 'feminine', 'wool', 'sweater', 'perfect', 'mix', 'polished', 'cozy', 'J.Crew']",01E601WG9AQ074F82GGC1N90NH,dry_clean_only,no,1,0
2537,68177,79827,01E601WSM6AFCPDWVMVN8YH5G6,"['pleated', 'metallic', 'knit', 'skirt', 'come', 'making', 'shining', 'impression', 'pleated', 'skirt', 'day', 'go', 'ahead', 'go', 'gold', 'Vince']",01E601WSMRJ2V8WW3F3VW3212V,dry_clean_only,yes,0,1
3212,79455,93530,01E601ZPKVPT2D8T2Z086R8V9V,"['kenzie', 'double', 'breasted', 'metallic', 'tweed', 'blazer', 'decorative', 'double-breasted', 'button', 'polish', 'shimmering', 'tweed', 'blazer', 'tailored', 'strong', 'shoulder', 'nipped-in', 'waist', ""L'Agence""]",01E601ZPMKA6P9GV3YAAVTH89P,dry_clean_only,yes,0,1
2538,68191,79843,01E60205FHKM4RK0V3MX5EX63Z,"['relaxed', 'band', 'collar', 'blouse', 'minimalist', 'detailing', 'meet', 'relaxed', 'fit', 'define', 'blouse', 'add', 'decidedly', 'laid-back', 'luxe', 'vibe', 'ensemble', 'day', 'evening', 'Vince']",01E60205J95F18FFYFDQ9Q1FHG,dry_clean_only,yes,0,1
3214,79492,93580,01E6020XK93454STQ3J3SZFW81,"['gabriella', 'tank', 'versatile', 'wardrobe', 'essential', 'v-neck', 'camisole', 'worn', 'simple', 'layering', 'piece', 'slinky', 'night-out', 'top', ""L'Agence""]",01E6020XP57VPPJ8GX4F00BATN,dry_clean_only,yes,0,1
2511,67447,78926,01E6021CH9Q68W65MH81QCFGE8,"['marwa', 'polka', 'dot', 'tulle', 'trim', 'midi', 'dress', 'yin-yang', 'symbol', 'hide', 'within', 'polka', 'dot', 'print', 'midi', 'sheath', 'dress', 'trimmed', 'wispy', 'tulle', 'edge', 'Staud']",01E6021CM86767TTFAP3XY8JCH,dry_clean_only,yes,0,1
1590,48977,56780,01E6021ZQ1BJ734MA9B0379BMG,"['tuxedo', 'legging', 'take', 'leg', 'day', 'legging', 'cut', 'four-way', 'stretch', 'material', 'featuring', 'advanced', 'fiber', 'technology', 'breathability', 'fast', 'drying', 'crease-resistance', 'Live', 'The', 'Process']",01E6021ZQGZ9ADMAC8C2MCW826,dry_clean_only,no,1,0
3042,76948,90372,01E6022X941ZP0AR7P7FN5S8T2,"['cable', 'wool', 'cashmere', 'crop', 'sweater', 'show', 'landed', 'santa', 'nice', 'list', 'sweater', 'knit', 'cozy-luxe', 'blend', 'merino', 'wool', 'cashmere', 'beautifully', 'patterned', 'cable', 'stitching', 'Theory']",01E6022XBXEP1HW6EB1XGKJJNQ,dry_clean_only,yes,0,1
1539,46164,53496,01E6023NP22T0KNDQA277ZAB24,"['sydney', 'crewneck', 'tee', 'la-based', 'label', 'latest', 'crop', 'elevated', 'staple', 'slouchy', 'tee', 'get', 'luxuriously', 'soft', 'feel', 'blend', 'supima', 'cotton', 'micromodal', 'Cotton', 'Citizen']",01E6023NRT9GYGNMK71Y05MFNN,dry_clean_only,no,1,0
4036,99950,118225,01E60251QP83A6R2ZJN3N3HA35,"['safari', 'cotton', 'jacket', 'jacket', 'season', 'urban', 'out-of', 'town', 'adventure', 'cotton', 'twill', 'utility', 'style', 'equipped', 'quartet', 'flap', 'pocket', 'Sam', 'Edelman']",01E60251R8JC6JS19YSBN06PVX,dry_clean_only,no,1,0
2996,76178,89363,01E6028D5S9CT4NJSEVKMJDCRC,"['denim', 'jacket', 'wear-with', 'everything', 'layer', 'classic', 'denim', 'jacket', 'new', 'faded', 'wash', 'silver', 'hardware', 'look', 'get', 'better', 'time', 'J.Crew']",01E6028D81TS8NVH1F87CM2D20,dry_clean_only,no,1,0
4059,101689,120308,01E6029XTV6SWE56PC3FYDNTA1,"['linnea', 'floral', 'midi', 'dress', 'tassel-tipped', 'tie', 'drape', 'neckline', 'flowy', 'tiered', 'midi', 'sprouting', 'layer', 'ruffle', 'shoulder', 'Ulla', 'Johnson']",01E6029XWM0VA6N88W4HVPA86E,dry_clean_only,no,1,0
4042,100554,118962,01E602AHPF1KCAYM94SX5PASM5,"['pleated', 'chiffon', 'midi', 'dress', 'accordion', 'pleat', 'bring', 'eye-catching', 'movement', 'gently', 'flared', 'midi', 'skirt', 'halter-inspired', 'dress', 'sleeveless', 'blouson', 'bodice', 'Sam', 'Edelman']",01E602ATD2XSNX89N6H5FKE4GR,dry_clean_only,yes,0,1
2181,61557,71953,01E602B9PB242D4KV3SBGNTH8D,"['rainbow', 'palm', 'cotton', 'sweatshirt', 'cozy', 'sweatshirt', 'still', 'provides', 'sunny', 'season', 'vibe', 'dreamy', 'pic', 'swaying', 'palm', 'posted', 'front', 'Frame']",01E602B9QC9G9XWQBXP7J7QF0A,dry_clean_only,no,1,0
4112,103754,122903,01E602BEJZ9DC2GKB2NBZEGWJM,"['high', 'waist', 'slim', 'kick', 'jean', 'cropped', 'flared', 'hem', 'give', 'playful', 'little', 'kick', 'high-rise', 'jean', 'made', 'comfortable', 'stretch', 'denim', 'dimensional', 'fading', 'whiskering', '7', 'For', 'All', 'Mankind®']",01E602BEKQ2ADDVV27DD2V3W9J,dry_clean_only,no,1,0
3025,76677,90021,01E602DX187W03VWHD6BA3Y7VD,"['huster', 'high', 'waist', 'fray', 'hem', 'crop', 'flare', 'jean', 'ragged', 'cutoff', 'hem', 'highlight', 'trend-right', 'cropped', 'flare', 'silhouette', 'sand-hued', 'jean', 'softened', 'ton', 'stretch', 'Mother']",01E602DX1SF459RTR8Y75HRVYK,dry_clean_only,no,1,0
1531,45968,53261,01E602GBR3NN1RPHZ9YED2AQHE,"['short', 'repurposed', 'denim', 'short', 'Re/Done']",01E602GBTSFNVJXQT3YW3YY7DD,dry_clean_only,no,1,0
4125,103939,123184,01E602J5MXEG6CQDZXD64BVXSB,"['high', 'waist', 'slim', 'kick', 'jean', 'high-waisted', 'cut', 'creates', 'cute', 'counterweight', 'ankle-grazing', 'sassy', 'flared', 'finish', 'perfectly', 'faded', 'jean', 'feel', 'right', 'trend', '7', 'For', 'All', 'Mankind®']",01E602J5NFZRT25C4H2PVDJXBM,dry_clean_only,no,1,0
2168,61332,71654,01E602JMG8J7W4CMKVHEGAYWB8,"['le', 'garcon', 'ankle', 'slim', 'boyfriend', 'jean', 'subtle', 'threadbare', 'distressing', 'add', 'cool', 'character', 'slim', 'boyfriend', 'jean', 'cut', 'stretch', 'denim', 'woven', 'using', 'organic', 'cotton', 'recycled', 'fiber', 'Frame']",01E602JMGT9S8P411T9P8DXGRN,dry_clean_only,no,1,0
3024,76667,90008,01E602KVGE2EWRKW7ZDY1R8S5W,"['insider', 'crop', 'jean', 'cropped', 'frayed', 'step', 'hem', 'add', 'vintage', 'charm', 'slightly', 'flared', 'jean', 'Mother']",01E602KVJ73ZZZ49GQVVGM84T5,dry_clean_only,no,1,0
2126,60661,70777,01E602NCCS9KR445WZW1DKSRJQ,"['le', 'bardot', 'high', 'waist', 'raw', 'edge', 'crop', 'jean', 'raw-cut', 'cropped', 'leg', 'unexpected', 'patch', 'pocket', 'stylish', 'high', 'point', 'dark-rinsed', 'jean', 'go', 'of-the', 'moment', 'denim', 'look', 'Frame']",01E602NCDC1G7K7CRX235YYV93,dry_clean_only,no,1,0
1601,49148,56996,01E602R4JBBZEPZ6EZX6E0YR4A,"['transcend', 'high', 'waist', 'legging', 'become', 'best', 'self', 'legging', 'cut', 'breathable', 'four-way', 'stretch', 'fabric', 'move', 'morning', 'yoga', 'routine', 'running', 'errand', 'Live', 'The', 'Process']",01E602R4JZVCHEA54GZ1N7KGQW,dry_clean_only,no,1,0
2513,67481,78971,01E602WJ2T0GT7T0A7QJ2NDM9Z,"['petal', 'crochet', 'panel', 'long', 'sleeve', 'dress', 'yin-yang', 'symbol', 'chest', 'brings', 'harmony', 'a-line', 'dress', 'designed', 'crafty', 'crochet', 'panel', 'running', 'chest', 'around', 'waist', 'Staud']",01E602WJ3RDEY0WBQTZTPFGQY2,dry_clean_only,yes,0,1
1600,49133,56974,01E60302695790ZJDHD6MZQ0XQ,"['jupiter', 'houndstooth', 'ruffle', 'miniskirt', 'ruffled', 'ruched', 'mini', 'one', 'skirt', 'might', 'get', 'specific', 'outfit', 'mind', 'find', 'pair', 'well', 'practically', 'everything', 'A.L.C.']",01E603026T18RV9MQWJ377Y69V,dry_clean_only,yes,0,1
3032,76780,90168,01E6031KG4C9D3ZDB6A3R40RVT,"['dazzler', 'ankle', 'straight', 'leg', 'jean', 'inspired', 'retro', 'silhouette', 'jean', 'straight-leg', 'silhouette', 'cropped', 'ankle', 'wear-with', 'everything', 'style', 'Mother']",01E6031KGPC8S296B6EJ4EV9RF,dry_clean_only,no,1,0
1603,49175,57034,01E6032GD90G1S3N5E8GDBZ132,"['emma', 'midi', 'shirtdress', 'drapey', 'skirt', 'flowy', 'asymmetrical', 'hemline', 'softens', 'utilitarian', 'vibe', 'shirtdress', 'detailed', 'plenty', 'pocket', 'A.L.C.']",01E6032GDY370YGMW992M7CPHM,dry_clean_only,yes,0,1
1545,46486,53871,01E6032YYZVTGJTF422R4VGRHQ,"['polka', 'dot', 'long', 'sleeve', 'silk', 'faux', 'wrap', 'minidress', 'based', 'wrap', 'dress', 'found', 'done', 'design', 'team', 'polka', 'dot', 'jacquard', 'mini', 'rock', 'era', 'puffy', 'padded', 'shoulder', 'without', 'looking', 'retro', 'Re/Done']",01E6032YZHEJHK7VTC993GVH2Z,dry_clean_only,yes,0,1
