,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,accessory,blazerscoatsjackets,bottom,onepiece,shoe,sweater,sweatshirthoodie,top
2166,39465,45657,01DTJ8DW8CJ8MA2B9PWKZ0R7Y3,"['puff-sleeve', 'sweatshirt', 'say', 'puff', 'shoulder', 'bread', 'butter', 'reissue', 'updated', 'jet-black', 'brushed-back', 'terry', 'feel', 'like', 'sound', 'soft', 'cozy', 'puff', 'gently', 'shoulder', 'ruffle', 'embellishment', 'give', 'extra', 'feminine', 'feel', 'fit', 'like', 'favorite', 'college', 'sweatshirt', 'roomy', 'relaxed', 'look', 'line', 'best-loved', 'blouse', 'note', 'pleated-back', 'detail', 'word', 'decidedly', 'pulled-together', 'pullover', 'reach', 'constantly', 'polyamide', 'elastanemachine', 'wash', 'warm', 'gentle', 'cycle', 'lay', 'flat', 'drymade', 'usameasurements', 'size', 'chest', 'sleeve', 'length', 'body', 'length', 'waistmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'x', 'activewear', 'G.', 'Sport']",01DTJ8DW8P21YAVQVQT96EYADP,category,sweatshirthoodie,0,0,0,0,0,0,1,0
56,1114,1311,01DTJ8DQ5SQYBS5HX6TDH2BSJP,"['leather-paneled', 'raffia', 'shoulder', 'bag', 'handwoven', 'local', 'artisan', 'hunting', 'season', 'shoulder', 'bag', 'designed', 'bucket', 'silhouette', 'crafted', 'durable', 'raffia', 'paneled', 'smooth', 'leather', 'ensure', 'longevity', 'pinch', 'tassel-style', 'drawstring', 'keep', 'belonging', 'secure', 'woman', 'bag', 'shoulder_bag', 'Hunting', 'Season']",01DTJ8DS7T1QXA88MF9T17ZKS9,category,accessory,1,0,0,0,0,0,0,0
2174,39634,45854,01DTJ8DHZPPNPX2GRTVPJZPNCB,"['seraya', 'sandal', 'like', 'jacques', 'sandal', 'seraya', 'made', 'france', 'made', 'last', 'design', 'detail', 'particularly', 'fond', 'intricate', 'crisscross', 'leather', 'strap', 'smooth', 'leather', 'sol', 'mold', 'foot', 'wear', 'em', 'plus', 'slip-on', 'construction', 'make', 'practical', 'whether', 'kicking', 'city', 'strolling', 'along', 'sand', 'cowhide', 'leathermade', 'france', 'sandal', 'K', 'Jacques']",01DTJ8DHZWX3G6EEF3CCWWSC00,category,shoe,0,0,0,0,1,0,0,0
252,5072,5887,01DTJ8DDAG7F7XX0BBAC8AK3YD,"['theron', 'tweed', 'jacket', 'tweed', 'jacket', 'may', 'suiting', 'classic', 'texture', 'also', 'cut', 'loose', 'case', 'point', 'frayed', 'edge', 'silver', 'hardware', 'angular', 'lapel', 'blue-and', 'white', 'blazer', 'wear', 'pencil', 'skirt', 'paper-bag', 'pant', 'outfit', 'need', 'refined', 'edge', 'cotton', 'polyester', 'viscose', 'elastanedry', 'clean', 'onlymade', 'usamodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'jacket', 'coat', 'Veronica', 'Beard']",01DTJ8DDAYN9MYHKA96YYZM6PP,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
1604,29336,34010,01DTJ8D8MEPA417HP3XT1BAYH6,"['bea', 'calf', 'leather', 'boot', 'sharp', 'pointed', 'toe', 'sleek', 'black', 'leather', 'composition', 'aeyde', 'ankle', 'boot', 'true', 'wardrobe', 'staple', 'feature', 'low', 'square', 'heel', 'ideal', 'city', 'walking', 'commuting', 'wear', 'anything', 'sweater', 'dress', 'printed', 'trouser', 'woman', 'shoe', 'boot', 'Aeyde']",01DTJ8D8MRZMP2S629FY0DB1AJ,category,shoe,0,0,0,0,1,0,0,0
250,5031,5838,01DTJ8D3BJGD1B6EKP9Y4QYPWT,"['mahali', 'dress', 'want', 'mahali', 'hand', 'cool', 'summer', 'night', 'yes', 'one', 'piece', 'make', 'welcoming', 'autumn', 'breeze', 'tunic', 'sweaterdress', 'nanushka', 'also', 'added', 'high', 'slit', 'wrap', 'belt', 'extra-long', 'tie', 'hang', 'knee', 'seasonless', 'style', 'wrap', 'cashmere', 'extra', 'fine', 'merino', 'viscose', 'polyamidehand', 'washmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'x', 'dress', 'Nanushka']",01DTJ8D3BWH80RC6KSPJMD1K73,category,onepiece,0,0,0,1,0,0,0,0
248,4988,5784,01DTJ8CYK1A02TKT0MC1FVRWMM,"['wrap', 'jacket', 'tailored', 'suiting-style', 'jacket', 'east-meets', 'west', 'vibe', 'attached', 'waist', 'wrap', 'hit', 'double-breasted', 'lapel', 'detail', 'stop', 'side', 'slit', 'bottom', 'hem', 'waist', 'show', 'trouser', 'detailing', 'high-waisted', 'skirt', 'even', 'little', 'skin', 'switch', 'workwear', 'game', 'love', 'jacket', 'proenza', 'high-waisted', 'paper', 'bag', 'pant', 'wear', 'jacket', 'night', 'viscose', 'wool', 'nylondry', 'clean', 'onlymodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'jacket', 'coat', 'Proenza', 'Schouler']",01DTJ8CYKACJ6YQAS1NGZ40T6J,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
246,4944,5735,01DTJ8CMKVFSM152EGXQ57E2T3,"['tournament', 'low', 'super', 'sneaker', 'thought', 'burnt', 'all-white', 'sneaker', 'come', 'common', 'project', 'biggest', 'mic', 'drop', 'slickest', 'low', 'top', 'rendered', 'truest', 'shade', 'black', 'like', 'hand-stitched', 'sneaker', 'made', 'love', 'italy', 'smooth', 'leather', 'cushy', 'insole', 'stacked', 'rubber', 'outsole', 'comfortable', 'cool', 'calf', 'leather', 'upper', 'rubber', 'solemade', 'italy', 'sneaker', 'Common', 'Projects']",01DTJ8CMM358GRCT9KG07YVAG2,category,shoe,0,0,0,0,1,0,0,0
322,6523,7567,01DTJ8CG3XYDKGWA2BW1MS3FA1,"['printed', 'ramie', 'shirt', 'woman', 'clothing', 'top', 'Zimmermann']",01DTJ8CKH9PGVNGCP7254VQCP4,category,top,0,0,0,0,0,0,0,1
244,4895,5678,01DTJ8C7EK8SBRP5BH7Y0SYJSZ,"['maida', 'leather', 'sandal', 'atp', 'atelier', 'us', 'special', 'process', 'tanning', 'supple', 'nappa', 'leather', 'free', 'heavy', 'metal', 'lower', 'environmental', 'impact', 'sustainable', 'material', 'used', 'handcraft', 'pointed', 'maida', 'sandal', 'thin', 'ankle', 'strap', 'wrap', 'around', 'leg', 'multiple', 'time', 'moderate', 'heel', 'height', 'mean', 'wear', 'all-day', 'special', 'event', 'remaining', 'comfortable', 'woman', 'shoe', 'pump', 'Atp', 'Atelier']",01DTJ8C7EXQ7N04MVPPNDM1Y0Q,category,shoe,0,0,0,0,1,0,0,0
242,4848,5623,01DTJ8BWWDE8MAN8P91395TGQ4,"['celeste', 'knotted', 'sandal', 'woman', 'shoe', 'sandal', 'Loeffler', 'Randall']",01DTJ8BWZ3BW2SM7TYNCVQND34,category,shoe,0,0,0,0,1,0,0,0
240,4805,5569,01DTJ8BQZJE4V5M6R7EWP63FWQ,"['military', 'shirt', 'dress', 'throw', 'one', 'easy', 'shirtdress', 'shuffle', 'locker', 'room', 'meeting', 'drink', 'totally', 'streamlined', 'beauty', 'alex', 'mill', 'rendition', 'choose-your', 'own-adventure', 'button', 'front', 'scrunchable', 'sleeve', 'safari-looking', 'pocket', 'easy', 'thigh-grazing', 'hem', 'miss', 'slit', 'along', 'side', 'add', 'extra', 'ease', 'movement', 'beach', 'hang', 'boat', 'ride', 'errand', 'cotton', 'spandexmachine', 'washmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'dress', 'Alex', 'Mill']",01DTJ8BQZZM0S8TX4S7YCFQXKP,category,onepiece,0,0,0,1,0,0,0,0
238,4774,5535,01DTJ8BNRJCMD36E0NY19MKZD3,"['pristine', 'mini', 'two-tone', 'leather', 'shoulder', 'bag', 'known', 'clean', 'line', 'manu', 'atelier', 'signature', 'pristine', 'mini', 'bag', 'handcrafted', 'textured', 'leather', 'boxy', 'silhouette', 'open', 'twill-lined', 'interior', 'discreet', 'zipped', 'pocket', 'smaller', 'valuable', 'adjust', 'contrasting', 'shoulder', 'strap', 'carry', 'crossbody', 'woman', 'bag', 'shoulder_bag', 'Manu', 'Atelier']",01DTJ8BNTW1EQTCJ60BVZB1TTV,category,accessory,1,0,0,0,0,0,0,0
234,4702,5454,01DTHXY8K9109WNWYRRQRNHWBN,"['welly', 'striped', 'cotton-blend', 'shirt', 'isabel', 'marant', 'welly', 'shirt', 'cut', 'oversized', 'fit', 'enhanced', 'season', 'prominent', 'shoulder', 'made', 'cotton-poplin', 'striped', 'motif', 'draped', 'scarf-inspired', 'cowl', 'neck', 'style', 'tapered', 'wool', 'trouser', 'complement', 'tailoring', 'woman', 'clothing', 'top', 'Isabel', 'Marant']",01DTHXY8KMA9N7K46MNFAXTMP3,category,top,0,0,0,0,0,0,0,1
1776,32183,37254,01DTATH8MJJNXGJYK2AF01E1W9,"['embroidered', 'cotton', 'mini', 'dress', 'abbreviated', 'version', 'caftan', 'label', 'famous', 'pippa', 'holt', 'mini', 'dress', 'created', 'artisanal', 'standard', 'brand', 'renowned', 'caftan', 'hand-woven', 'naturally', 'dyed', 'cotton', 'mini', 'dress', 'thin', 'blue', 'stripe', 'multicolored', 'embroidery', 'throughout', 'wash', 'completed', 'hand', 'woman', 'clothing', 'dress', 'Pippa', 'Holt']",01DTATH8MWKK13JQRK1WDPRHPC,category,onepiece,0,0,0,1,0,0,0,0
214,4292,4987,01DTATH3F9R1E3ECWZJTKD5MJA,"['romy', 'suede', 'pump', 'heel', 'measure', 'approximately', 'mm', 'inch', 'navy', 'suede', 'goat', 'slip', 'made', 'italylarge', 'size', 'see', 'size', 'fit', 'note', 'shoe', 'pump', 'mid', 'heel', 'Jimmy', 'Choo']",01DTATH3FJGVV6SC15YK39KRCT,category,shoe,0,0,0,0,1,0,0,0
228,4621,5364,01DTATGYW72E9WEZHCKJBDFTCT,"['bou', 'raffia', 'heeled', 'mule', 'past', 'season', 'mule', 'replaced', 'stilleto', 'heel', 'fashion-girl', 'go-to', 'versatility', 'wearability', 'classic', 'construction', 'raffia', 'composition', 'vacation-ready', 'sandal', 'look', 'great', 'worn', 'white', 'maxi', 'dress', 'ruffled', 'blouse', 'woman', 'shoe', 'sandal', 'Carrie', 'Forbes']",01DTATH7CT3PRDVXQNZ189VYDY,category,shoe,0,0,0,0,1,0,0,0
226,4570,5299,01DTATGSMSV7FJYTPVAYEHPD8Z,"['belted', 'lace-trimmed', 'printed', 'silk-crepe', 'maxi', 'dress', 'multicolored', 'silk-crepe', 'slip', 'silk', 'lining', 'polyester', 'dry', 'clean', 'imported', 'clothing', 'dress', 'maxi', 'Derek', 'Lam']",01DTATGSN4RWS0SJYJJCWR8PA6,category,onepiece,0,0,0,1,0,0,0,0
224,4534,5258,01DTATGN3YQGYEPCXAD0E207TP,"['vanessa', 'high-rise', 'straight-leg', 'jean', 'khaite', 'vanessa', 'skinny', 'jean', 'everyday', 'wardrobe', 'essential', 'designed', 'ultra-flattering', 'high-rise', 'waist', 'black', 'style', 'classic', 'five-pocket', 'construction', ""we'll"", 'wearing', 'simple', 'tee', 'pointed', 'flat', 'woman', 'clothing', 'jean', 'Khaite']",01DTATGN461ZEBR97V0SHJDZTJ,category,bottom,0,0,1,0,0,0,0,0
220,4429,5139,01DTATGG2XJ7QTQC6A4PHQRYW5,"['calixte', 'pussy-bow', 'chiffon', 'top', 'alexis', 'calixte', 'top', 'vintage', 'feel', 'somehow', 'beautifully', 'suit', 'modern', 'wardrobe', 'made', 'smoky', 'black', 'chiffon', 'white', 'dotted', 'motif', 'sport', 'feminine', 'pussy-bow', 'neck', 'tie', 'drape', 'past', 'waist', 'cropped', 'sleeve', 'consider', 'tucking', 'pair', 'high-waisted', 'trouser', 'create', 'defined', 'shape', 'woman', 'clothing', 'top', 'Alexis']",01DTATGG356E9CF3V4TWB705BC,category,top,0,0,0,0,0,0,0,1
218,4368,5070,01DTATGB1XKDJJ9AK0YV1R5JG5,"['rae', 'pussy-bow', 'textured-satin', 'shirt', 'navy', 'textured-satin', 'button', 'fastening', 'front', 'triacetate', 'polyester', 'mother', 'pearl', 'vietnam', 'clothing', 'top', 'blouse', 'Sies', 'Marjan']",01DTATGB25M62C5WQJTFC0ACRE,category,top,0,0,0,0,0,0,0,1
216,4320,5016,01DTATG6BVE7XFNBRA63DZ6JEN,"['eudora', 'crepe', 'blazer', 'top', 'emilia', 'wickstead', 'eudora', 'crepe', 'top', 'designed', 'notched', 'collar', 'lapel', 'short', 'sleeve', 'wear', 'tucked', 'brand', 'jana', 'pant', 'mirror', 'pre', 'fall', 'lookbook', 'styling', 'woman', 'clothing', 'top', 'Emilia', 'Wickstead']",01DTATG6C2KQ5SD6QXWX0BTN0R,category,top,0,0,0,0,0,0,0,1
2274,41573,48127,01DTATG1JWQNB8FTQY3AW5D61P,"['tiered', 'floral-print', 'cotton-blend', 'maxi', 'dress', 'zimmermann', 'resort', 'collection', 'designed', 'penchant', 'past', 'color', 'print', 'directly', 'inspired', 'founder', 'creative', 'director', 'childhood', 'crafted', 'airy', 'cotton', 'silk-blend', 'skirt', 'designed', 'late', 's-inspired', 'floral-motif', 'single', 'tier', 'ruffled', 'neckline', 'woman', 'clothing', 'dress', 'Zimmermann']",01DTATG1K46TF4QEPWAF0TA9W1,category,onepiece,0,0,0,1,0,0,0,0
1544,28082,32568,01DTATFWD4YC8XX3604MVWQ8GX,"['latts', 'leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'black', 'leather', 'calf', 'zip', 'fastening', 'along', 'side', 'made', 'italy', 'shoe', 'boot', 'ankle', 'Isabel', 'Marant']",01DTATFWDC4VDP8EB8CFWM6MVA,category,shoe,0,0,0,0,1,0,0,0
1538,27991,32461,01DTATFQH44Z2TDD89XQ9X2JTN,"['makenna', 'cashmere', 'cardigan', 'camel', 'cashmere', 'slip', 'cashmere', 'dry', 'clean', 'imported', 'clothing', 'knitwear', 'medium', 'knit', 'Nili', 'Lotan']",01DTATFQHDBTY88JX134QR8C0E,category,sweater,0,0,0,0,0,1,0,0
206,4135,4797,01DTATFDX36XQB6JG6JZ58AZ98,"['matte', 'crepe', 'scoop', 'neck', 'tank', 'top', 'sally', 'lapointe', 'matte', 'crepe', 'scoop', 'neck', 'tank', 'top', 'feature', 'fitted', 'bodice', 'sleeveless', 'silhouette', 'woman', 'clothing', 'top', 'Sally', 'Lapointe']",01DTATFDXBREH4MQ9FRVCXFYQN,category,top,0,0,0,0,0,0,0,1
2244,40977,47426,01DTATF91FKBX2RW9K53JD1DQ9,"['sleeveless', 'midi', 'dress', 'woman', 'clothing', 'dress', 'Ganni']",01DTATF91QZH744FEKQW5Z364E,category,onepiece,0,0,0,1,0,0,0,0
210,4217,4889,01DTATF465YMS4F4Q9Y642PR3C,"['christabella', 'snakeskin', 'shirt', 'dress', 'beyond', 'leopard', 'season', 'favorite', 'neutral', 'take', 'shape', 's-inspired', 'shirt', 'dress', 'complete', 'subdued', 'python', 'print', 'cut', 'classic', 'button-down', 'silhouette', 'contrasting', 'cuff', 'waistband', 'chic', 'simple', 'piece', 'ideal', 'night', 'town', 'paired', 'white', 'sneaker', 'laid-back', 'night', 'woman', 'clothing', 'dress', 'Equipment']",01DTATF46DZ32CK0XC26YQ2WXG,category,onepiece,0,0,0,1,0,0,0,0
208,4155,4819,01DTATET7EBBP4SDQ4NSAMWAWX,"['leather', 'pump', 'heel', 'measure', 'approximately', 'mm', 'inch', 'brown', 'leather', 'calf', 'slip', 'made', 'italylarge', 'size', 'see', 'size', 'fit', 'note', 'shoe', 'pump', 'high', 'heel', 'Prada']",01DTATET7PXMSKHK8980KYWP1R,category,shoe,0,0,0,0,1,0,0,0
1556,28337,32866,01DTATENHDTYCE855EE0MRCTDZ,"['limited', 'edition', 'olivia', 'cotton', 'velvet', 'overall', 'cut', 'soft', 'cotton', 'velvet', 'alix', 'bohemia', 'limited', 'edition', 'olivia', 'overall', 'designed', 'classic', 'silhouette', 'tie', 'fastening', 'shoulder', 'curve-defining', 'banded', 'waist', 'showcase', 'slightly', 'flared', 'straight', 'leg', 'cropped', 'length', 'roomy', 'pocket', 'style', 'ankle', 'booty', 'ruffled', 'blouse', 'woman', 'clothing', 'jumpsuit', 'Alix', 'Of', 'Bohemia']",01DTATENHNK3YJDYWSVMBD42QW,category,onepiece,0,0,0,1,0,0,0,0
202,4056,4697,01DTATEGRBVT69GXA1JCPJ0QFK,"['crepe', 'midi', 'skirt', 'dolce', 'gabbana', 'refined', 'element', 'classic', 'suiting', 'fall', 'runway', 'fact', 'entire', 'section', 'dedicated', 'traditional', 'pencil', 'skirt', 'crafted', 'crepe', 'midi-length', 'silhouette', 'tuck', 'high-rise', 'waist', 'peplum', 'jacket', 'style', 'woman', 'clothing', 'skirt', 'Dolce', '&', 'Gabbana']",01DTATEGRKANZXFZHPERT0T4MF,category,bottom,0,0,1,0,0,0,0,0
172,3444,3988,01DTATEBYYJZ3ZPXR7JRW1FPTT,"['bindle', 'textured-leather', 'shoulder', 'bag', 'dark-brown', 'textured-leather', 'calf', 'open', 'top', 'designer', 'color', 'espresso', 'weighs', 'approximately', 'lb', 'kg', 'made', 'italy', 'bag', 'shoulder', 'bag', 'shoulder', 'bag', 'The', 'Row']",01DTATEBZ604XQ7NEWJ4W3X415,category,accessory,1,0,0,0,0,0,0,0
2322,42482,49174,01DTATE701AMFWVQQNVETJNG51,"['rivello', 'linen', 'wide-leg', 'pant', 'linen', 'trouser', 'perfect', 'height', 'summer', ""they're"", 'lightweight', 'breezy', 'incredibly', 'chic', 'designed', 'high-rise', 'wider', 'leg', 'rivello', 'pant', 'look', 'summer-ready', 'teamed', 'brand', 'coordinating', 'button-down', 'shirt', 'woman', 'clothing', 'pant', 'Asceno']",01DTATE708408TN0MQXEZHKGVC,category,bottom,0,0,1,0,0,0,0,0
200,4028,4667,01DTATE20BG80Z0SABYDKDCK3B,"['glossed', 'textured-leather', 'pump', 'made', 'italy', 'prada', 'pointed-toe', 'pump', 'crafted', 'glossy', 'textured', 'saffiano', 'leather', 'classic', 'hard-wearing', 'worn', 'everything', 'tailored', 'suiting', 'distressed', 'denim', 'woman', 'shoe', 'pump', 'Prada']",01DTATE20KG0DR3XA1T7PD82ZD,category,shoe,0,0,0,0,1,0,0,0
2326,42568,49273,01DTATDX0YXRZ63AH85DQDB9C0,"['asymmetric', 'satin', 'midi', 'skirt', 'sally', 'lapointe', 'one', 'label', 'unafraid', 'little', 'color', 'look', 'season', 'gorgeous', 'steel', 'blue', 'hue', 'designed', 'midi', 'silhouette', 'skirt', 'asymmetrically', 'tailored', 'satin', 'relaxed', 'fit', 'team', 'cable-knit', 'sweater', 'balance', 'texture', 'woman', 'clothing', 'skirt', 'Sally', 'Lapointe']",01DTATDX16F7E9Z3WEDN3CPPCC,category,bottom,0,0,1,0,0,0,0,0
186,3733,4321,01DTATDR81EZ9S7DTYW3NE1QH0,"['knightley', 'striped', 'cotton-voile', 'shirt', 'acler', 'button-down', 'shirt', 'perfect', 'nine-to', 'five', 'wear', 'crafted', 'lightweight', 'cotton', 'poplin', 'shirt', 'designed', 'vertical', 'stripe', 'print', 'gathered', 'puff', 'sleeve', 'dress', 'look', 'pairing', 'neutral', 'trouser', 'leather', 'loafer', 'woman', 'clothing', 'top', 'Acler']",01DTATDR89V5648HBR8YVQT9PA,category,top,0,0,0,0,0,0,0,1
222,4464,5180,01DTATDK8JN8JKG4WERNMTQPB7,"['silk', 'chain', 'link', 'printed', 'scarf', 'neck', 'blouse', 'salvatore', 'ferragamo', 'printed', 'silk', 'blouse', 'designed', 'scarf', 'neckline', 'straight', 'silhouette', 'cuffed', 'long', 'sleeve', 'woman', 'clothing', 'top', 'Salvatore', 'Ferragamo']",01DTATDK8TCZ98EABQQGN16ANE,category,top,0,0,0,0,0,0,0,1
2246,41015,47474,01DTATDENPZ2G048Q6YTM51C91,"['doey', 'suede', 'ankle', 'boot', 'set', 'atop', 'walkable', 'stacked', 'mm', 'heel', 'isabel', 'marant', 'doey', 'ankle', 'boot', 'crafted', 'suede', 'slouchy', 'almond-toe', 'silhouette', ""they're"", 'fully', 'lined', 'leather', 'making', 'easy', 'pull', 'style', 'pair', 'slim-fit', 'jean', 'woman', 'shoe', 'boot', 'Isabel', 'Marant']",01DTATDENY05ZN7KEK0N90AMHE,category,shoe,0,0,0,0,1,0,0,0
192,3860,4468,01DTATD9TRRGQETK31ECCMB464,"['everly', 'a-line', 'crepe', 'midi', 'skirt', 'partow', 'crepe', 'everly', 'midi', 'skirt', 'tailored', 'high-rise', 'fit', 'designed', 'a-line', 'silhouette', 'fluid', 'shape', 'detailed', 'concealed', 'front', 'pocket', 'relaxed', 'pleat', 'style', 'matching', 'dress', 'complete', 'look', 'woman', 'clothing', 'skirt', 'Partow']",01DTATD9V22KND0MAA7H2X06AT,category,bottom,0,0,1,0,0,0,0,0
2278,41668,48237,01DTATD4Q1N82XRQTRSY1HVP8M,"['ossi', 'wool-blend', 'high-rise', 'trouser', 'designed', 'curated', 'minimalistic', 'style', 'icon', 'elin', 'kling', 'totême', 'provides', 'updated', 'essential', 'effortless', 'mix', 'match', 'ideal', 'work', 'weekend', 'high-rise', 'ossi', 'tailored', 'full', 'length', 'tailored', 'leg', 'wear', 'matching', 'blazer', 'smart', 'look', 'keep', 'casual', 'oversized', 'knit', 'sneaker', 'woman', 'clothing', 'pant', 'Toteme']",01DTATD4QDWGRQC1AYKS0281YM,category,bottom,0,0,1,0,0,0,0,0
194,3918,4538,01DTATD00Z52Q6R1DRG5XWN1JJ,"['cropped', 'slit', 'wool-blend', 'sweater', 'rosetta', 'getty', 'wool-blend', 'pullover', 'sweater', 'designed', 'crew', 'neckline', 'tailored', 'slim', 'fit', 'long-sleeve', 'shape', 'detailed', 'slit', 'detailing', 'along', 'hem', 'cuff', 'style', 'satin', 'maxi', 'skirt', 'complete', 'look', 'woman', 'clothing', 'top', 'Rosetta', 'Getty']",01DTATD01818P08FBMB7EDZK96,category,sweater,0,0,0,0,0,1,0,0
190,3832,4435,01DTATCP2AKWS2P1FJGP9PNDJ1,"['printed', 'wool', 'sweater', 'cozy', 'attico', 'sweater', 'designed', 'wool', 'modern', 'contrast', 'zebra', 'print', 'fitted', 'ribbed', 'hem', 'insulation', 'style', 'work', 'well', 'layering', 'piece', 'try', 'styling', 'silk', 'skirt', 'ankle-strap', 'sandal', 'woman', 'clothing', 'top', 'Attico']",01DTATCP2HVKH57VS10P607576,category,sweater,0,0,0,0,0,1,0,0
2280,41710,48284,01DTATCH3MJM985D8P0Z2VPSEA,"['leopard-print', 'calf', 'hair', 'pump', 'believe', 'animal', 'print', 'double', 'neutral', 'prada', 'pump', 'prime', 'example', 'designed', 'classic', 'leopard', 'motif', ""they're"", 'sleek', 'silhouette', 'end', 'sharp', 'toe', 'fitted', 'cushioned', 'insole', 'try', 'styling', 'wide-leg', 'trouser', 'give', 'hem', 'lift', 'woman', 'shoe', 'pump', 'Prada']",01DTATCH3SRRJQ9HGJVEXXAMBP,category,shoe,0,0,0,0,1,0,0,0
2248,41056,47519,01DTATCE55BNV1165ZD99NCNNP,"['fawn', 'tiered', 'ruffle', 'cotton', 'mini', 'dress', 'woman', 'clothing', 'dress', 'Ulla', 'Johnson']",01DTATCMD0DTGRRPHFD1T99R4D,category,onepiece,0,0,0,1,0,0,0,0
188,3778,4369,01DTATC3SS48V4SCBSXSP0S4E5,"['button-detailed', 'polka-dot', 'crepe', 'de', 'chine', 'midi', 'dress', 'prada', 'polka-dot', 'dress', 'classic', 'mock', 'neck', 'cinched', 'waist', 'creates', 'defined', 'shape', 'cut', 'fluid', 'crepe', 'de', 'chine', 'sleeveless', 'style', 'feature', 'micro-pleated', 'a-line', 'skirt', 'match', 'accessory', 'mother-of', 'pearl', 'button', 'woman', 'clothing', 'dress', 'Prada']",01DTATC3T3H3V5GZN2QM334SQS,category,onepiece,0,0,0,1,0,0,0,0
160,3177,3671,01DTASPFSY8Q446Q3TJK5CGQVH,"['milla', 'jean', 'long', 'woman', 'clothing', 'jean', 'Nobody', 'Denim']",01DTASPFT94VNJQE7WJTJ4YVDJ,category,bottom,0,0,1,0,0,0,0,0
164,3282,3795,01DTASPAEE1A42PZ0KCZ7R078S,"['nevelson', 'cable-knit', 'wool', 'turtleneck', 'sweater', 'nevelson', 'sweater', 'one', 'reach', 'chunky', 'piece', 'made', 'durable', 'wool', 'cozy', 'oversized', 'fit', 'designed', 'turtleneck', 'complete', 'rib', 'knit', 'hem', 'additional', 'insulation', 'balance', 'texture', 'leather', 'slim-leg', 'pant', 'woman', 'clothing', 'top', 'A.L.C.']",01DTASPAGY0D0WCCKJT3DDMC2F,category,sweater,0,0,0,0,0,1,0,0
1436,25938,30101,01DTASNVCZQD122G9B5THFJSR2,"['ramie', 'mini', 'slip', 'dress', 'embrace', 'season', 'penchant', 'easy', 'dressing', 'anemone', 'micro-mini', 'slip', 'dress', 'cut', 'lightweight', 'ramie', 'hang', 'spaghetti', 'strap', 'embellished', 'tortoiseshell', 'ring', 'accent', 'along', 'back', 'worried', 'super', 'short', 'hem', 'slip', 'pair', 'biker', 'short', 'go', 'woman', 'clothing', 'dress', 'Anemone']",01DTASNVD9YTZEE12SRT3C0EBV,category,onepiece,0,0,0,1,0,0,0,0
168,3366,3898,01DTASNPKTHP79D2QAKBMP818Z,"['moreau', 'macram', 'leather', 'bag', 'summertime', 'never', 'far', 'away', 'cult', 'brand', 'staud', 'moreau', 'bag', 'featuring', 'knotted', 'macram', 'exterior', 'bag', 'reverse-lined', 'leather', 'bucket', 'daily', 'necessity', 'woman', 'bag', 'tote', 'Staud']",01DTASNPM4YDGWYSXMQMVMYRE7,category,accessory,1,0,0,0,0,0,0,0
166,3326,3850,01DTASNDTNWEZM6W2CE47VHVPJ,"['amari', 'floral-print', 'cotton', 'jumpsuit', 'people', 'often', 'think', 'sundress', 'temperature', 'rise', 'zimmermann', 'floral-print', 'amari', 'jumpsuit', 'equally', 'good', 'alternative', 'ruched', 'sleeveless', 'bodice', 'designed', 'tie', 'shoulder', 'strap', 'square', 'neckline', 'shirred', 'trim', 'wear', 'wide-leg', 'cotton', 'style', 'flat', 'sandal', 'oversized', 'gold', 'jewelry', 'woman', 'clothing', 'jumpsuit', 'Zimmermann']",01DTASNDXC776XTJPK7S6Z3ABS,category,onepiece,0,0,0,1,0,0,0,0
2074,37729,43631,01DT8ND94P4AMW1637MCRDRFBM,"['francoise', 'high-rise', 'wide-leg', 'jean', 'fashioned', 'contemporary', 'design', 'element', 'nobody', 'denim', 'francoise', 'jean', 'made', 'comfortable', 'wide-leg', 'silhouette', 'dark', 'wash', 'pair', 'crafted', 'high-rise', 'waistline', 'sharp', 'pleat', 'leg', 'layer', 'black', 'point-toe', 'boot', 'elongate', 'leg', 'woman', 'clothing', 'jean', 'Nobody', 'Denim']",01DT8ND94V3XBWNEYYVGX78314,category,bottom,0,0,1,0,0,0,0,0
