,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,coldweather,daytonight,nightout,vacation,weekend,work,workout
5954,44250,51242,01DT5110V2ME7BY3JPCAJ91QRW,"['atlas', 'oversized', 'belted', 'mélange', 'wool', 'coat', 'mélange', 'beige', 'cream', 'wool', 'button', 'fastening', 'double-breasted', 'front', 'wool', 'dry', 'clean', 'designer', 'color', 'granite', 'clothing', 'coat', 'long', 'Mara', 'Hoffman']",01DT5110V8656NX01GQ4NVN6T2,occasion,daytonight,0,1,0,0,0,0,0
4910,35972,41598,01DT510W1X0TE6WW8KKJV6F8A5,"['natti', 'paneled', 'snake-effect', 'smooth', 'leather', 'mule', 'heel', 'measure', 'approximately', 'mm', 'inch', 'snake-effect', 'brown', 'smooth', 'leather', 'cow', 'sheep', 'slip', 'designer', 'color', 'natural', 'acorn', 'imported', 'shoe', 'pump', 'mid', 'heel', 'Mercedes', 'Castillo']",01DT510W23HS1EW2765NWH4CXS,occasion,vacation,0,0,0,1,0,0,0
3722,26760,31046,01DT510Q6H4KSH0W4D4BMA0DDG,"['crepe', 'wide-leg', 'pant', 'midnight-blue', 'crepe', 'pull', 'triacetate', 'polyester', 'hand', 'wash', 'dry', 'clean', 'designer', 'color', 'coastal', 'imported', 'clothing', 'pant', 'wide', 'leg', 'Vince']",01DT510Q6R8JH1MYR53DAVH8KY,occasion,daytonight,0,1,0,0,0,0,0
888,6856,7954,01DT510JABF5GJ8FRVWK3S4BAS,"['roe', 'cotton-poplin', 'shirt', 'dress', 'dark-brown', 'cotton-poplin', 'button', 'fastening', 'front', 'cotton', 'spandex', 'dry', 'clean', 'clothing', 'dress', 'mini', 'The', 'Line', 'By', 'K']",01DT510JAHA4RAWJSNMKD0RD7K,occasion,weekend,0,0,0,0,1,0,0
4386,31980,37023,01DT510DE57VSHKRK6HXQBT0DP,"['mirella', 'oversized', 'checked', 'woven', 'blazer', 'black', 'white', 'beige', 'polyester-blend', 'slip', 'polyester', 'rayon', 'elastane', 'dry', 'clean', 'imported', 'clothing', 'jacket', 'blazer', 'Solace', 'London']",01DT510DECXF11C0GY4MKGJ7KB,occasion,nightout,0,0,1,0,0,0,0
5862,43594,50476,01DT5108G29AR88X92MSDTFPYG,"['lawson', 'double-breasted', 'striped', 'woven', 'coat', 'ecru', 'midnight-blue', 'tan', 'acrylic', 'wool', 'polyester-blend', 'button', 'fastening', 'double-breasted', 'front', 'acrylic', 'wool', 'polyester', 'dry', 'clean', 'designer', 'color', 'honey', 'imported', 'clothing', 'coat', 'long', 'Ulla', 'Johnson']",01DT5108G93BGK6JVCMY61B5NF,occasion,work,0,0,0,0,0,1,0
3480,24888,28874,01DT5103JNEQ7RYCZV1C03NBE4,"['lazo', 'mini', 'leather', 'tote', 'sand', 'leather', 'calf', 'drawstring', 'top', 'weighs', 'approximately', 'lb', 'kg', 'designer', 'color', 'dune', 'made', 'spain', 'bag', 'tote', 'bag', 'mini', 'bag', 'Loewe']",01DT5103JW8002C22J1BQRBZ4G,occasion,daytonight,0,1,0,0,0,0,0
5010,36652,42376,01DT50ZYPB2HKX5GA67TEC86DM,"['chloe', 'asymmetric', 'pleated', 'satin', 'midi', 'skirt', 'bronze', 'satin', 'button', 'concealed', 'zip', 'fastening', 'back', 'polyester', 'dry', 'clean', 'imported', 'clothing', 'skirt', 'midi', 'Frankie', 'Shop']",01DT50ZYPG0N3DAB1J90K1TM4J,occasion,daytonight,0,1,0,0,0,0,0
20,153,187,01DT50ZST2PX9C1KKZA4P73Q5Q,"['parker', 'logo-embellished', 'snake-effect', 'leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'snake-effect', 'leather', 'calf', 'zip', 'fastening', 'along', 'back', 'imported', 'shoe', 'boot', 'ankle', 'Alexander', 'Wang']",01DT50ZST833AWAY3PD7GGXYJJ,occasion,daytonight,0,1,0,0,0,0,0
3852,27827,32271,01DT50ZMXWFT4M2HF8GXT7RT74,"['london', 'belted', 'wool', 'jacket', 'army-green', 'wool', 'slip', 'wool', 'lining', 'acetate', 'dry', 'clean', 'imported', 'clothing', 'jacket', 'casual', 'jacket', 'Envelope1976']",01DT50ZMY3353GMJWRKAZ646ZD,occasion,weekend,0,0,0,0,1,0,0
882,6812,7905,01DT50ZG1EDPG2JTMEJTP80TJG,"['beverly', 'stretch-cotton', 'corduroy', 'flared', 'pant', 'army-green', 'stretch-cotton', 'corduroy', 'button', 'fastening', 'along', 'front', 'cotton', 'spandex', 'dry', 'clean', 'designer', 'color', 'moss', 'clothing', 'pant', 'flared', 'Veronica', 'Beard']",01DT50ZG1N4F7XZTXJ52WP7JEY,occasion,daytonight,0,1,0,0,0,0,0
4972,36398,42083,01DT50ZB7589FM8QRX408YRPKT,"['lembongan', 'wool', 'wrap', 'midi', 'skirt', 'ivory', 'wool', 'tie', 'side', 'wool', 'dry', 'clean', 'imported', 'clothing', 'skirt', 'midi', 'Envelope1976']",01DT50ZB7BWNACV3NQMX956865,occasion,weekend,0,0,0,0,1,0,0
3748,26952,31264,01DT50Z691G9KRRBRK8517CHN2,"['shaker', 'ribbed', 'cashmere', 'sweater', 'beige', 'cashmere', 'slip', 'cashmere', 'hand', 'wash', 'imported', 'clothing', 'knitwear', 'medium', 'knit', 'Vince']",01DT50Z698R0ZEPVJE9E21KH3F,occasion,work,0,0,0,0,0,1,0
4992,36529,42236,01DT50Z1CMDM2E91ZBFYW8WZ5A,"['marco', 'charmeuse', 'midi', 'skirt', 'tan', 'charmeuse', 'slip', 'polyester', 'machine', 'wash', 'imported', 'clothing', 'skirt', 'midi', 'J.Crew']",01DT50Z1CT2NFAQ2C11ZTV86GG,occasion,weekend,0,0,0,0,1,0,0
4984,36485,42185,01DT50YWHZWGVP13464WFHJK3F,"['swiss-dot', 'mesh', 'leather', 'mule', 'heel', 'measure', 'approximately', 'mm', 'inch', 'beige', 'leather', 'white', 'black', 'swiss-dot', 'mesh', 'slip', 'imported', 'shoe', 'pump', 'mid', 'heel', 'Salondeju']",01DT50YWJ50EMWCVJK2R0KX49V,occasion,weekend,0,0,0,0,1,0,0
4376,31897,36929,01DT50YQMQHZQPVCCE3TNBEVNM,"['belted', 'checked', 'woven', 'wide-leg', 'pant', 'gray', 'black', 'brown', 'polyester', 'viscose', 'wool', 'elastane-blend', 'concealed', 'button', 'hook', 'zip', 'fastening', 'front', 'polyester', 'viscose', 'wool', 'elastane', 'hand', 'wash', 'imported', 'clothing', 'pant', 'wide', 'leg', 'Vince']",01DT50YQMYQXAQ6EWVV122QGN5,occasion,daytonight,0,1,0,0,0,0,0
4954,36278,41947,01DT50YJPYZ89H57029YY6F7G5,"['mitsu', 'cropped', 'vegan', 'leather', 'straight-leg', 'pant', 'ecru', 'vegan', 'leather', 'button', 'concealed', 'zip', 'fastening', 'front', 'polyester', 'polyurethane', 'lining', 'polyester', 'machine', 'wash', 'imported', 'clothing', 'pant', 'straight', 'leg', 'Nanushka']",01DT50YJQ4QXET7KM0X3QBYZH1,occasion,weekend,0,0,0,0,1,0,0
4978,36432,42127,01DT50YDZ03SW0J2RVM15FD2Z0,"['gabriella', 'snake-print', 'silk', 'crepe', 'de', 'chine', 'camisole', 'multicolored', 'silk', 'crepe', 'de', 'chine', 'slip', 'silk', 'lining', 'polyester', 'dry', 'clean', 'imported', 'clothing', 'top', 'tank', 'camis', ""L'Agence""]",01DT50YDZ670W3G097CWXYJJQD,occasion,daytonight,0,1,0,0,0,0,0
244,1878,2192,01DT50Y8ZF07AGZBBMQER9MB9X,"['lauren', 'snake-effect', 'leather', 'slingback', 'pump', 'heel', 'measure', 'approximately', 'mm', 'inch', 'snake-effect', 'leather', 'cow', 'elasticated', 'slingback', 'strap', 'imported', 'shoe', 'pump', 'mid', 'heel', 'By', 'Far']",01DT50Y98HJSP09T8RTZQ92QCN,occasion,daytonight,0,1,0,0,0,0,0
4966,36347,42025,01DT50XZ89MHR0ATRCPJGBNR3E,"['striped', 'cashmere', 'sweater', 'beige', 'ivory', 'cashmere', 'slip', 'cashmere', 'hand', 'wash', 'imported', 'clothing', 'knitwear', 'fine', 'knit', 'La', 'Ligne']",01DT50XZ8J0M5SF1ZXE6TSRMJJ,occasion,daytonight,0,1,0,0,0,0,0
4930,36112,41754,01DT50WXKJ3ZP49Y5RHVK8AXYM,"['galina', 'leather', 'midi', 'skirt', 'army-green', 'leather', 'button', 'fastening', 'front', 'leather', 'specialist', 'clean', 'imported', 'clothing', 'skirt', 'midi', 'Dodo', 'Bar', 'Or']",01DT50WXKQDWGSC2DCAC7M0G02,occasion,weekend,0,0,0,0,1,0,0
4864,35621,41200,01DT50WRPWBPQS63QBX83KZCM1,"['snake-effect', 'leather', 'slingback', 'flat', 'slight', 'heel', 'black', 'white', 'leather', 'calf', 'tan', 'rubber', 'slingback', 'strap', 'made', 'italysmall', 'size', 'see', 'size', 'fit', 'note', 'shoe', 'flat', 'shoe', 'pointed-toe', 'flat', 'Proenza', 'Schouler']",01DT50WRQ3HB4GXZFHGE5DQEN1,occasion,weekend,0,0,0,0,1,0,0
4248,30858,35744,01DT50WEZDPYHQ0WZ5MTEV8D78,"['silk-satin', 'blouse', 'mink', 'silk-satin', 'button', 'fastening', 'front', 'silk', 'dry', 'clean', 'imported', 'clothing', 'top', 'blouse', 'Remain', 'Birger', 'Christensen']",01DT50WEZKQ0R8R8DEAVH5091S,occasion,work,0,0,0,0,0,1,0
4945,36205,41866,01DT50WA32FDPYB9657MY5QC15,"['lustrous', 'camouflage-print', 'stretch', 'legging', 'tonal', 'brown', 'black', 'stretch-polyamide', 'pull', 'polyamide', 'lycra', 'machine', 'wash', 'sport', 'gym', 'cross', 'train', 'legging', 'Koral']",01DT50WA38JC26FXR8EFVF6Y69,occasion,workout,0,0,0,0,0,0,1
4918,36021,41652,01DT50W56TK0CYF2R3003FSJAS,"['adler', 'cropped', 'cotton-blend', 'corduroy', 'straight-leg', 'pant', 'navy', 'cotton-blend', 'corduroy', 'concealed', 'hook', 'button', 'zip', 'fastening', 'front', 'cotton', 'elastane', 'dry', 'clean', 'designer', 'color', 'berry', 'blue', 'made', 'italy', 'clothing', 'pant', 'straight', 'leg', 'Altuzarra']",01DT50W5706KYEPNQVSZE2BKYD,occasion,weekend,0,0,0,0,1,0,0
1198,9353,10858,01DT50W0APCVVFMABDRXAV1ACN,"['oversized', 'cotton-poplin', 'mini', 'dress', 'dark-green', 'cotton-poplin', 'button', 'fastening', 'front', 'cotton', 'machine', 'wash', 'imported', 'clothing', 'dress', 'mini', 'Mm6', 'Maison', 'Margiela']",01DT50W0AX5H5A9D86YNEWQX2W,occasion,weekend,0,0,0,0,1,0,0
4924,36078,41714,01DT50VVE5ZFH8EHPKPK5JR48G,"['cropped', 'cotton-blend', 'twill', 'tapered', 'pant', 'army-green', 'cotton-blend', 'twill', 'partially', 'concealed', 'button', 'fastening', 'front', 'cotton', 'elastane', 'hand', 'wash', 'machine', 'wash', 'designer', 'color', 'safari', 'imported', 'clothing', 'pant', 'tapered', 'Alex', 'Mill']",01DT50VVEC6CGGAM65CQ1JXYKW,occasion,vacation,0,0,0,1,0,0,0
3836,27705,32136,01DT50VPJ23TNSDY43EQ54CGSK,"['net', 'sustain', 'cropped', 'striped', 'ribbed', 'organic', 'cotton', 'turtleneck', 'sweater', 'cream', 'marigold', 'camel', 'organic', 'cotton', 'slip', 'organic', 'cotton', 'hand', 'wash', 'dry', 'clean', 'designer', 'color', 'cream', 'lemon', 'tumeric', 'imported', 'sport', 'après', 'sport', 'sweatshirt', 'Nagnata']",01DT50VPJ8TJNDBGQPGDRZZJN5,occasion,workout,0,0,0,0,0,0,1
4938,36146,41802,01DT50VHMV25Y2N4HK3S8NGRDG,"['shadow', 'slub', 'linen-blend', 't-shirt', 'white', 'slub', 'linen-blend', 'slip', 'linen', 'polyester', 'hand', 'wash', 'dry', 'clean', 'made', 'canada', 'clothing', 'top', 't-shirt', 'The', 'Range']",01DT50VHN1SCFDYGZJ8381XYF1,occasion,workout,0,0,0,0,0,0,1
4948,36236,41900,01DT50VCRZPKAF7Y5CTPSXNHD5,"['journey', 'embroidered', 'cotton-gauze', 'top', 'white', 'cotton-gauze', 'button-fastening', 'keyhole', 'neck', 'cotton', 'machine', 'wash', 'imported', 'clothing', 'top', 'blouse', 'The', 'Great']",01DT50VCS6C0B26SV8ARED1KTM,occasion,daytonight,0,1,0,0,0,0,0
5263,38658,44702,01DT50V7WQ0R3X68YEDKE4TNDC,"['cashmere', 'track', 'pant', 'gray', 'cashmere', 'pull', 'cashmere', 'hand', 'wash', 'imported', 'clothing', 'pant', 'track', 'pant', 'Le', 'Kasha']",01DT50V7WYG2XAGJZE5JPVERMJ,occasion,workout,0,0,0,0,0,0,1
5225,38256,44241,01DT50V301BQV31F59D2Z8QX6J,"['net', 'sustain', 'lock', 'logo', 'metallic-trimmed', 'leather', 'sneaker', 'rubber', 'sole', 'measure', 'approximately', 'mm', 'inch', 'white', 'leather', 'calf', 'gold', 'textured-leather', 'calf', 'velcro', 'fastening', 'strap', 'imported', 'shoe', 'sneaker', 'low', 'top', 'Veja']",01DT50V307EW3N9WA6CY0BFQKY,occasion,workout,0,0,0,0,0,0,1
4886,35806,41412,01DT50TY4TQ9CCFJGD3K7TGZ93,"['painter', 'smock', 'checked', 'cotton-flannel', 'shirt', 'multicolored', 'cotton-flannel', 'button', 'fastening', 'along', 'front', 'cotton', 'machine', 'wash', 'designer', 'color', 'schoolhouse', 'plaid', 'clothing', 'top', 'shirt', 'The', 'Great']",01DT50TY51540SMNCM1E1JA3Y5,occasion,daytonight,0,1,0,0,0,0,0
4031,29263,33927,01DT50TMC6EBEGV25Z6CZ28MC5,"['superstar', 'striped', 'satin-jersey', 'track', 'pant', 'lilac', 'white', 'satin-jersey', 'pull', 'polyester', 'cotton', 'elastane', 'lining', 'recycled', 'polyester', 'machine', 'wash', 'designer', 'color', 'soft', 'vision', 'imported', 'small', 'size', 'see', 'size', 'fit', 'note', 'sport', 'après', 'sport', 'pant', 'Adidas', 'Originals']",01DT50TMCDQCWGBGCTTJV4M6VR,occasion,workout,0,0,0,0,0,0,1
4906,35932,41554,01DT50TFS93W0NK4KXDY488T0K,"['leather', 'slip-on', 'sneaker', 'rubber', 'sole', 'measure', 'approximately', 'mm', 'inch', 'white', 'leather', 'calf', 'slip', 'made', 'italy', 'shoe', 'sneaker', 'low', 'top', 'Common', 'Projects']",01DT50TFSGFPMRXQB0JRWFBRNH,occasion,vacation,0,0,0,1,0,0,0
5276,38840,44916,01DT50SW23MVCXN85W2721NMZM,"['cutout', 'two-tone', 'stretch-supplex', 'bodysuit', 'black', 'off-white', 'stretch-supplex', 'pull', 'supplex', 'lycra', 'machine', 'wash', 'sport', 'yoga', 'dance', 'leotard', 'Live', 'The', 'Process']",01DT50SW2BBE2VM29C00YC1D0H,occasion,workout,0,0,0,0,0,0,1
4898,35888,41502,01DT50SQ2Y3J4M32Q77552EH87,"['luka', 'cotton-jersey', 'sweatshirt', 'dark-gray', 'cotton-jersey', 'slip', 'cotton', 'clothing', 'top', 'sweatshirt', 'Nili', 'Lotan']",01DT50SQ5GTTZBFW27WM8W3NX0,occasion,workout,0,0,0,0,0,0,1
3816,27583,31998,01DT50SJP37PTGZM9X24F8YA5G,"['latts', 'paneled', 'snake-effect', 'leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'tonal-brown', 'smooth', 'snake-effect', 'leather', 'calf', 'zip', 'fastening', 'along', 'side', 'designer', 'color', 'taupe', 'camel', 'made', 'italy', 'shoe', 'boot', 'ankle', 'Isabel', 'Marant']",01DT50SJP9TQVPZC7C6DY36HVX,occasion,work,0,0,0,0,0,1,0
3532,25264,29316,01DT50SDAASPSGBSV7J84E6VHQ,"['maeve', 'paneled', 'cotton-blend', 'jersey', 'sweatshirt', 'white', 'blush', 'cotton-blend', 'jersey', 'slip', 'cotton', 'polyester', 'machine', 'wash', 'made', 'uk', 'sport', 'après', 'sport', 'knitwear', 'Vaara']",01DT50SDAGVE1T7JNY41WN16NM,occasion,workout,0,0,0,0,0,0,1
1132,8764,10186,01DT50S8KBY1P8M4PZD48A4HH9,"['arliss', 'cropped', 'lyocell-blend', 'twill', 'tapered', 'pant', 'black', 'lyocell-blend', 'twill', 'concealed', 'button', 'hook', 'zip', 'fastening', 'front', 'lyocell', 'cotton', 'elastane', 'dry', 'clean', 'clothing', 'pant', 'tapered', 'Nili', 'Lotan']",01DT50S8KJ6M54431JTGVQTC26,occasion,daytonight,0,1,0,0,0,0,0
4720,34549,39984,01DT50S3HQCKVH9NSXVDA7WW3S,"['nicholas', 'ribbed', 'mohair-blend', 'turtleneck', 'sweater', 'olive-green', 'mohair-blend', 'slip', 'mohair', 'acrylic', 'hand', 'wash', 'dry', 'clean', 'designer', 'color', 'sap', 'imported', 'clothing', 'knitwear', 'heavy', 'knit', 'Stine', 'Goya']",01DT50S3HYFPQ696FWR92XY3H0,occasion,work,0,0,0,0,0,1,0
1136,8818,10248,01DT50RYTSF5KF7878GXYA79B8,"['kisa', 'belted', 'vegan', 'leather', 'straight-leg', 'pant', 'eggplant', 'vegan', 'leather', 'concealed', 'button', 'zip', 'fastening', 'front', 'polyester', 'polyurethane', 'machine', 'wash', 'imported', 'clothing', 'pant', 'straight', 'leg', 'Nanushka']",01DT50RYTZGSGN3YFN5S8P8FP6,occasion,daytonight,0,1,0,0,0,0,0
4878,35718,41311,01DT50RSS8JBZHNMJ94YKB0R4A,"['liv', 'wide', 'striped', 'jersey', 'track', 'pant', 'light-blue', 'navy', 'off-white', 'jersey', 'pull', 'viscose', 'elastane', 'dry', 'clean', 'designer', 'color', 'celeste', 'blue', 'imported', 'sport', 'après', 'sport', 'pant', 'Vaara']",01DT50RSSFYKE3ND49GGYSKMAF,occasion,work,0,0,0,0,0,1,0
1162,9020,10481,01DT50RMX52H92WSHRAKK1032P,"['hyper', 'reality', 'cropped', 'tie-dyed', 'cotton-blend', 'jacquard', 'hoodie', 'tonal-green', 'black', 'cotton-blend', 'jacquard', 'slip', 'cotton', 'polyester', 'spandex', 'trim', 'cotton', 'polyester', 'spandex', 'machine', 'wash', 'made', 'canada', 'clothing', 'top', 'sweatshirt', 'Twenty', 'Montréal']",01DT50RMXD1ZD0JAWNMG0CX8XG,occasion,weekend,0,0,0,0,1,0,0
5062,37008,42774,01DT50RG573BYF8D1GNXSH09DA,"['oversized', 'cotton-fleece', 'sweatshirt', 'gray', 'cotton-fleece', 'zip', 'fastening', 'along', 'front', 'cotton', 'machine', 'wash', 'imported', 'clothing', 'top', 'sweatshirt', 'Bassike']",01DT50RG5EAVYTC7PP5CS4K2P1,occasion,daytonight,0,1,0,0,0,0,0
3470,24801,28780,01DT50RBAS9FK29W12WTXWTC6D,"['printed', 'silk-satin', 'shirt', 'multicolored', 'silk-satin', 'button', 'fastening', 'front', 'silk', 'dry', 'clean', 'mother-of', 'pearl', 'australia', 'imported', 'clothing', 'top', 'shirt', 'Chloé']",01DT50RBB1ERYKF11WQ9515SXY,occasion,work,0,0,0,0,0,1,0
5294,39006,45118,01DT50R6JF89SFQSZBW7A3D5FC,"['paula', 'ibiza', 'fringed', 'striped', 'cotton', 'scarf', 'beige', 'black', 'cotton', 'cotton', 'dry', 'clean', 'made', 'italy', 'accessory', 'scarf', 'scarf', 'Loewe']",01DT50R6JPPBKA036SAR9CQRE0,occasion,daytonight,0,1,0,0,0,0,0
400,3081,3555,01DT50R1BR975VSNW3NT4RJKBQ,"['le', 'high', 'cotton-blend', 'corduroy', 'straight-leg', 'pant', 'camel', 'cotton-blend', 'corduroy', 'button', 'concealed', 'zip', 'fastening', 'front', 'cotton', 'elastane', 'imported', 'clothing', 'pant', 'straight', 'leg', 'Frame']",01DT50R1C578EY7VAW8NSSA6W5,occasion,weekend,0,0,0,0,1,0,0
4870,35654,41236,01DT50QZZVSQCCXE33RVWP8RJK,"['leopard-print', 'stretch-jersey', 'jumpsuit', 'leopard-print', 'stretch-jersey', 'pull', 'polyester', 'spandex', 'hand', 'wash', 'imported', 'clothing', 'beachwear', 'coverups', 'Norma', 'Kamali']",01DT50R0032H11J4Z3MWWEBVQ1,occasion,nightout,0,0,1,0,0,0,0
4856,35556,41128,01DT50QQKQDZ0W2FQSV2HA44ER,"['reversible', 'tie-front', 'striped', 'cotton-blend', 'poplin', 'shirt', 'white', 'red', 'cotton-blend', 'poplin', 'tie', 'button', 'fastening', 'front', 'cotton', 'polyamide', 'elastane', 'dry', 'clean', 'mother-of', 'pearl', 'china', 'clothing', 'top', 'shirt', 'Rosie', 'Assoulin']",01DT50QQKXD71NFQH8EK2FQTNV,occasion,weekend,0,0,0,0,1,0,0
5272,38779,44844,01DT50QDVDFNMJTR08WDEXRFX4,"['striped', 'snake-print', 'stretch-jersey', 'track', 'pant', 'black', 'white', 'tonal-brown', 'stretch-jersey', 'pull', 'polyester', 'spandex', 'machine', 'wash', 'imported', 'clothing', 'pant', 'track', 'pant', 'Norma', 'Kamali']",01DT50QDVK9XCT5AVTNXJK11MR,occasion,workout,0,0,0,0,0,0,1
5379,39675,45900,01DT50Q8YZ9GRY06T4W6KNKASE,"['cropped', 'wrap-effect', 'cotton', 'cashmere-blend', 'top', 'blush', 'cotton', 'cashmere-blend', 'slip', 'cotton', 'cashmere', 'dry', 'clean', 'designer', 'color', 'mahogany', 'rose', 'sport', 'yoga', 'dance', 'top', 'Live', 'The', 'Process']",01DT50Q8Z5YEEEYP4ZXHD9Y0YV,occasion,workout,0,0,0,0,0,0,1
5266,38684,44732,01DT50Q42RWJXKZH537K8VWXEG,"['mélange', 'cotton-blend', 'jersey', 'track', 'pant', 'mushroom', 'cotton-blend', 'jersey', 'pull', 'cotton', 'polyester', 'machine', 'wash', 'imported', 'sport', 'après', 'sport', 'pant', 'Tory', 'Sport']",01DT50Q430DZNSQM8FXRN4RZPW,occasion,weekend,0,0,0,0,1,0,0
4732,34681,40127,01DT50PZ3D0RXNZFDSGTWMVXZW,"['boy', 'striped', 'cotton-jersey', 't-shirt', 'black', 'white', 'cotton-jersey', 'slip', 'cotton', 'machine', 'wash', 'imported', 'clothing', 'top', 't-shirt', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01DT50PZ3J07WT8NWAB4YAQJHE,occasion,weekend,0,0,0,0,1,0,0
5258,38576,44606,01DT50PGMW9CJQMKCQR2X8E9CT,"['cropped', 'embroidered', 'slub', 'cotton-jersey', 'track', 'pant', 'peach', 'slub', 'cotton-jersey', 'pull', 'cotton', 'machine', 'wash', 'designer', 'color', 'peach', 'pie', 'clothing', 'pant', 'track', 'pant', 'The', 'Great']",01DT50PGN21YCMH1RT74Z29SC6,occasion,weekend,0,0,0,0,1,0,0
4884,35765,41367,01DT50PCMRBS1SDKN810Y3EQFQ,"['hyper', 'reality', 'cropped', 'cotton-blend', 'jacquard-knit', 'hoodie', 'camel', 'black', 'cotton-blend', 'jacquard-knit', 'slip', 'cotton', 'spandex', 'machine', 'wash', 'made', 'canada', 'sport', 'après', 'sport', 'sweatshirt', 'Twenty', 'Montréal']",01DT50PCMYJKZ7Z8GQA8YCNAED,occasion,weekend,0,0,0,0,1,0,0
4740,34775,40239,01DT50P6T778PTSCE2MHZFAJD9,"['shell', 'short', 'black', 'shell', 'stretch-polyamide', 'pull', 'polyamide', 'elastane', 'machine', 'wash', 'dry', 'clean', 'sport', 'gym', 'cross', 'train', 'short', 'Wone']",01DT50P6TCTYV5GPRAW9MCVR51,occasion,weekend,0,0,0,0,1,0,0
1500,11564,13438,01DT50JTJZD88B52HPZE9VKM3F,"['rylee', 'cutout', 'glossed-leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'white', 'glossed-leather', 'calf', 'lace-up', 'front', 'buckle-fastening', 'strap', 'made', 'italysmall', 'size', 'see', 'size', 'fit', 'note', 'shoe', 'boot', 'ankle', 'Chloé']",01DT50JTK6MP3WCKR30GCCWMMR,occasion,nightout,0,0,1,0,0,0,0
1784,13452,15654,01DT37DMZECVHJ6917MNNTVE2B,"['gathered', 'linen', 'cotton', 'skirt', 'woman', 'clothing', 'skirt', 'Matteau']",01DT37DNVTPC8SF95PP3EDCQRM,occasion,vacation,0,0,0,1,0,0,0
1638,12382,14385,01DT37DJVBDP6796WQP3EGAAJM,"['cropped', 'wool', 'straight-leg', 'pant', 'prada', 'trouser', 'constructed', 'wool', 'straight-leg', 'silhouette', 'cropped', 'lower', 'thigh', 'pair', 'fitted', 'mid-rise', 'waistline', 'dual', 'front', 'slant', 'pocket', 'make', 'set', 'pairing', 'tailored', 'suit', 'jacket', 'woman', 'clothing', 'pant', 'Prada']",01DT37DJVFG015FAZPSV7Y51CC,occasion,work,0,0,0,0,0,1,0
1758,13230,15396,01DT37DHRWRS79KSNBRG7X0Q6C,"['piper', 'mock', 'neck', 'wool-blend', 'sweater', 'marissa', 'webb', 'wool', 'blend', 'piper', 'sweater', 'feature', 'mock', 'neck', 'puffed', 'sleeve', 'ribbed', 'trimming', 'pair', 'skinny', 'utility', 'pant', 'mirror', 'pre', 'fall', 'lookbook', 'woman', 'clothing', 'top', 'Marissa', 'Webb']",01DT37DHVFG7NB3653TJP2J4BG,occasion,work,0,0,0,0,0,1,0
1764,13268,15440,01DT37DGWQAVWQSH2PGM9HJ2EH,"['mohair-blend', 'turtleneck', 'sweater', 'playing', 'proportion', 'marni', 'chunky', 'turtleneck', 'sweater', 'designed', 'oversized', 'silhouette', 'knit', 'extra', 'cozy', 'mohair', 'blend', 'poppy', 'red', 'hue', 'making', 'perfect', 'addition', 'wardrobe', 'need', 'refreshment', 'style', 'neutral', 'bottom', 'leather', 'pant', 'white', 'denim', 'woman', 'clothing', 'top', 'Marni']",01DT37DGWYA5ZR9J210M0NVS5W,occasion,daytonight,0,1,0,0,0,0,0
1772,13364,15548,01DT37DETXZMS0J103A3D67X52,"['cyrena', 'lurex', 'maxi', 'dress', 'woman', 'clothing', 'dress', 'Loveshackfancy']",01DT37DKCNRCZAH3CVQDZXP76A,occasion,weekend,0,0,0,0,1,0,0
4850,35520,41090,01DT37DDWE4EBAGS7452KV1VAC,"['larel', 'leather', 'ankle', 'boot', 'isabel', 'marant', 'larel', 'ankle', 'boot', 'crafted', 'supple', 'brown', 'calf', 'leather', 'classic', 'point-toe', 'silhouette', ""they're"", 'set', 'atop', 'walkable', 'mm', 'heel', 'detailed', 'folded', 'cuff', 'wear', 'tapered', 'hemline', 'really', 'show', 'woman', 'shoe', 'boot', 'Isabel', 'Marant']",01DT37DDWJM9VG14900H10R8DF,occasion,daytonight,0,1,0,0,0,0,0
4840,35438,41000,01DT37DB8DBY9KWTDGDFDF63NC,"['lashby', 'leather', 'ankle', 'boot', 'set', 'atop', 'sculpted', 'mm', 'heel', 'isabel', 'marant', 'lashby', 'ankle', 'boot', 'crafted', 'leather', 'classic', 'point-toe', 'silhouette', ""they're"", 'fitted', 'elasticated', 'side', 'panel', 'enable', 'slip', 'ease', 'wear', 'tapered', 'hemline', 'give', 'attention', 'deserve', 'woman', 'shoe', 'boot', 'Isabel', 'Marant']",01DT37DB8J1EE677575CC7V473,occasion,work,0,0,0,0,0,1,0
3562,25468,29556,01DT37D8YR9TYWDKYRNQ38DRB4,"['denim', 'jumpsuit', 'cult-favorite', 'denim', 'label', 'agolde', 'take', 'signature', 'medium', 'wash', 'fabric', 'next', 'level', 'tailored', 'jumpsuit', 'designed', 'puffed', 'long', 'sleeve', 'cinched', 'mid-rise', 'waist', 'pair', 'effortlessly', 'warm-toned', 'leather', 'belt', 'woman', 'clothing', 'jumpsuit', 'Agolde']",01DT37D8YYDWDCFCWPQCHYN8K2,occasion,weekend,0,0,0,0,1,0,0
