,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,androgynous,athleisure,boho,businesscasual,casual,classic,edgy,glam,modern,retro,romantic
4668,26008,30184,01DVA4SZJR7BKVD65P59TRZYRS,"['leandra', 'leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'black', 'leather', 'calf', 'zip', 'fastening', 'along', 'side', 'made', 'italy', 'shoe', 'boot', 'ankle', 'Aeydē']",01DVA4SZK1DNZ43YWEQB1C3WGE,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
1388,7861,9133,01DV95YGM68M98H72472KMTVHY,"['exclusive', 'rav', 'lace', 'mule', 'romantic', 'version', 'brand', 'staple', 'style', 'jimmy', 'choo', 'rav', 'mule', 'made', 'sheer', 'floral', 'lace', 'extends', 'pointed', 'toe', 'even', 'cover', 'tall', 'stiletto', 'heel', 'match', 'pair', 'frilly', 'lace', 'dress', 'cohesive', 'look', 'woman', 'shoe', 'mule', 'Jimmy', 'Choo']",01DV95YQA331GAD9BTD7SHMQ1X,style,glam,0,0,0,0,0,0,0,1,0,0,0
1382,7821,9086,01DV95Y2NG5T7ARBX9A5FKMB5S,"['belted', 'twill', 'wide-leg', 'pant', 'sally', 'lapointe', 'twill', 'pant', 'belted', 'pleated', 'high', 'waist', 'tonal', 'sash', 'tie', 'designed', 'rounded', 'wide-legs', 'highlight', 'draped', 'silhouette', 'pairing', 'heeled', 'booty', 'woman', 'clothing', 'pant', 'Sally', 'Lapointe']",01DV95Y2R42QEQZXYAVFCVWTTN,style,modern,0,0,0,0,0,0,0,0,1,0,0
1530,8675,10083,01DV95X5VGB6GXP57KQKZ35GNZ,"['ruffle-trimmed', 'rib', 'knit', 'sweater', 'carolina', 'herrera', 'take', 'typical', 'turtleneck', 'give', 'flirty', 'twist', 'rib', 'knit', 'style', 'fashioned', 'ruffled', 'off-the', 'shoulder', 'effect', 'long', 'sleeve', 'take', 'cue', 'runway', 'tuck', 'satin', 'pant', 'subtle', 'impact', 'woman', 'clothing', 'top', 'Carolina', 'Herrera']",01DV95X5VWQ2HSZYGZC0GNGTR0,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
1376,7784,9042,01DV90Z6P14Y6EFD6DAHZ9SMS7,"['cruz', 'textured-leather', 'ankle', 'boot', 'heel', 'measure', 'approximately', 'mm', 'inch', 'black', 'textured-leather', 'lace-up', 'front', 'zip', 'fastening', 'side', 'made', 'italysmall', 'size', 'see', 'size', 'fit', 'note', 'shoe', 'boot', 'ankle', 'Jimmy', 'Choo']",01DV90Z6P94B8AEG6F7CQZT4MW,style,casual,0,0,0,0,1,0,0,0,0,0,0
1372,7766,9015,01DV90YR18VZFNJEJCD004AGZ2,"['fringe-trimmed', 'leather', 'jacket', 'giambattista', 'valli', 'jacket', 'cut', 'buttery', 'lamb', 'leather', 'trimmed', 'fringe', 'nod', 'collarless', 'style', 'quilted', 'waist-grazing', 'hem', 'recommend', 'styling', 'black', 'skinny', 'jean', 'woman', 'clothing', 'jacket', 'Giambattista', 'Valli']",01DV90YR1M7HAFMYNX56D6DH93,style,modern,0,0,0,0,0,0,0,0,1,0,0
1364,7700,8934,01DV90Y567ZVFXWNTNEQ8HMPTX,"['jasmine', 'jacquard', 'mini', 'dress', 'stine', 'goya', 'jasmine', 'floral', 'dress', 'designed', 'semi', 'sheer', 'mini', 'tiered', 'hemline', 'made', 'embroidered', 'floral', 'print', 'slip', 'lining', 'included', 'tights', 'styling', 'purpose', 'woman', 'clothing', 'dress', 'Stine', 'Goya']",01DV90Y58H362HG4MT0NTGCDVV,style,romantic,0,0,0,0,0,0,0,0,0,0,1
7670,44373,51396,01DV72R28K2A1AN5G167S6QRWF,"['annabel', 'rigid', 'mid-rise', 'skinny', 'jean', 'although', 'mom', 'jean', 'boyfriend', 'jean', 'rage', 'right', 'good', 'pair', 'skinny-fit', 'denim', 'still', 'essential', 'every', 'wardrobe', 'add', 'eve', 'denim', 'annabel', 'fit', 'collection', 'crafted', 'classic', 'slender', 'silhouette', 'mid-rise', 'medium', 'wash', 'pair', 'virtually', 'everything', 'closet', 'woman', 'clothing', 'jean', 'Eve', 'Denim']",01DV72R2BDQ4GKVVZ1YZK5FKKF,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
7664,44330,51344,01DV71D0XMBM4VVJK54F2HD3ZG,"['juna', 'cotton-corduroy', 'mini', 'skirt', 'sand', 'cotton-corduroy', 'concealed', 'hook', 'zip', 'fastening', 'back', 'cotton', 'lining', 'acetate', 'viscose', 'hand', 'wash', 'dry', 'clean', 'imported', 'clothing', 'skirt', 'mini', 'Vanessa', 'Bruno']",01DV71D10B747KE9MKX619P2K6,style,classic,0,0,0,0,0,1,0,0,0,0,0
1338,7569,8787,01DV70QZNSQXN1D290CJYTHX8Q,"['moxie', 'wool', 'sweater', 'made', 'kind', 'voluminous', 'balloon', 'sleeve', 'found', 'throughout', 'resort', 'collection', 'ulla', 'johnson', 'moxie', 'sweater', 'knitted', 'pure', 'wool', 'speckled', 'confetti-like', 'color', 'throughout', 'try', 'wearing', 'cozy', 'style', 'tucked', 'high-waisted', 'trouser', 'woman', 'clothing', 'top', 'Ulla', 'Johnson']",01DV70QZP1P3ZSWMV9X2Q2ZDN2,style,romantic,0,0,0,0,0,0,0,0,0,0,1
5126,29068,33706,01DV6M9BHK039WP9730M31DEPA,"['fringed', 'wool', 'silk', 'cashmere-blend', 'jacquard', 'cardigan', 'beige', 'wool', 'silk', 'cashmere-blend', 'slip', 'wool', 'silk', 'cashmere', 'dry', 'clean', 'made', 'italy', 'clothing', 'knitwear', 'heavy', 'knit', 'Alanui']",01DV6M9BHZT8M4WP1634CXDD2M,style,boho,0,0,1,0,0,0,0,0,0,0,0
7658,44295,51301,01DV6M2FXMPW9RSZWSXW1EK75W,"['cropped', 'crochet-trimmed', 'georgette', 'top', 'cream', 'georgette', 'tie', 'neck', 'concealed', 'hook', 'fastening', 'back', 'polyester', 'hand', 'wash', 'made', 'italy', 'clothing', 'top', 'blouse', 'Philosophy', 'Di', 'Lorenzo', 'Serafini']",01DV6M2FXY8VNE8C86Q5QHFS46,style,casual,0,0,0,0,1,0,0,0,0,0,0
1300,7362,8549,01DV6K7TS195H385X4SSP3JF5H,"['demna', 'wool-blend', 'twill', 'blazer', 'black', 'wool-blend', 'twill', 'button', 'fastening', 'front', 'wool', 'elastane', 'imported', 'clothing', 'jacket', 'blazer', 'Nili', 'Lotan']",01DV6K7TSBXCVC76W55F8K4807,style,modern,0,0,0,0,0,0,0,0,1,0,0
4974,27953,32419,01DV6JEF1EJSTVWB7YJB3F5VXQ,"['halyn', 'pussy-bow', 'silk-satin', 'blouse', 'beige', 'silk-satin', 'button', 'fastening', 'front', 'silk', 'dry', 'clean', 'imported', 'clothing', 'top', 'blouse', 'Remain', 'Birger', 'Christensen']",01DV6JEF1QKE74EASKTWV24NJX,style,romantic,0,0,0,0,0,0,0,0,0,0,1
392,2396,2769,01DV6HA09G19TFQ7SSM7BXF5BX,"['prince', 'wale', 'check', 'straight-leg', 'wool', 'pant', 'givenchy', 'lightly', 'pleated', 'pant', 'crafted', 'crisp', 'wool', 'fall', 'tapered', 'straight-leg', 'fit', 'classic', 'prince', 'wale', 'checkered', 'print', 'pair', 'beautifully', 'simple', 'tucked-in', 'tee', 'chic', 'flat', 'woman', 'clothing', 'pant', 'Givenchy']",01DV6HA0CBVCDTCK1JF61S5E0P,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
7644,44217,51199,01DV4HSATZ3X8G7M9CWKFM1F9H,"['oversized', 'satin', 'cloqu', 'blazer', 'philosophy', 'blazer', 'designed', 'just-so', 'oversized', 'silhouette', 'cut', 'crinkled', 'satin', 'structured', 'shoulder', 'peaked', 'lapel', 'pair', 'longline', 'style', 'velvet', 'pant', 'essential', 'leisure', 'suiting', 'woman', 'clothing', 'jacket', 'Philosophy', 'Di', 'Lorenzo', 'Serafini']",01DV4HSAV905TS69AD2JYX852E,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
1287,7304,8475,01DV4GR7FNY3GTQCYE5Y4RC8NS,"['linen', 'maxi', 'skirt', 'zimmermann', 'resort', 'collection', 'designed', 'penchant', 'past', 'color', 'print', 'directly', 'inspired', 'founder', 'creative', 'director', 'childhood', 'voluminous', 'skirt', 'crafted', 'a-line', 'silhouette', 'linen', 'soft', 'pink', 'hue', 'slip', 'statement', 'belt', 'top', 'loop', 'style', 'woman', 'clothing', 'skirt', 'Zimmermann']",01DV4GRAT8JPPB4W6DMMJKA0K8,style,retro,0,0,0,0,0,0,0,0,0,1,0
1272,7189,8348,01DV4G5FF75M2R6EHJAB8EW6Z9,"['freja', 'belted', 'paisley-print', 'linen', 'halterneck', 'midi', 'dress', 'zimmermann', 'fraja', 'maxi', 'dress', 'cut', 'airy', 'linen', 'fabric', 'artfully', 'printed', 'vintage-inspired', 'paisley', 'motif', 'flattering', 'halterneck', 'neckline', 'tie-fastening', 'sash', 'temper', 'asymmetric', 'handkerchief', 'hem', 'style', 'strappy', 'sandal', 'raffia', 'clutch', 'woman', 'clothing', 'dress', 'Zimmermann']",01DV4G5FFGBV3VDZPSYMPHZXPK,style,boho,0,0,1,0,0,0,0,0,0,0,0
1242,7035,8162,01DTN28TVMA1EKYZS2DS4QA58S,"['belted', 'crinkled-satin', 'jumpsuit', 'white', 'crinkled-satin', 'button', 'concealed', 'zip', 'fastening', 'back', 'acetate', 'viscose', 'lining', 'polyester', 'dry', 'clean', 'clothing', 'jumpsuit', 'full', 'length', 'Sally', 'Lapointe']",01DTN28TY2N00SEBPCANNDF72K,style,modern,0,0,0,0,0,0,0,0,1,0,0
1234,6974,8090,01DTMYX91RFDD33T9T3Q8PE9JB,"['manhattan', 'python', 'slingback', 'sandal', 'allover', 'python', 'construction', 'give', 'strappy', 'leather', 'slingback', 'visual', 'texture', 'shoe', 'shoe', 'sandal', 'heel', 'Gianvito', 'Rossi']",01DTMYX924H7BWT4R1NFTWXG19,style,glam,0,0,0,0,0,0,0,1,0,0,0
1218,6893,8001,01DTMYX49S7AAXVRBQ95K0E87T,"['galativi', 'mesh', 'suede', 'pump', 'delicate', 'mesh', 'adorns', 'suede', 'point-toe', 'pump', 'shoe', 'bestseller', 'shoe', 'shoe', 'pumpsslingbacks', 'pointtoe', 'shoe', 'shoe', 'pumpsslingbacks', 'pumpsstilettos', 'Christian', 'Louboutin']",01DTMYX4A4GQWWRF7JGYRHPCZE,style,classic,0,0,0,0,0,1,0,0,0,0,0
134,720,843,01DTMYKXRM898RSTAYY28JJSSS,"['draped', 'crepe', 'de', 'chine', 'jumpsuit', 'white', 'crepe', 'de', 'chine', 'button-fastening', 'keyhole', 'back', 'polyester', 'elastane', 'lining', 'polyester', 'dry', 'clean', 'designer', 'color', 'chalk', 'imported', 'clothing', 'jumpsuit', 'full', 'length', 'Halston']",01DTMYKXRZKKWGBGCWE07V5439,style,modern,0,0,0,0,0,0,0,0,1,0,0
1176,6648,7712,01DTMYKAG6NM4BEJE4FBYE54YK,"['zoeyy', 'faux', 'leather', 'wrap', 'mini', 'dress', 'army-green', 'faux', 'leather', 'button', 'fastening', 'front', 'polyurethane', 'polyester', 'dry', 'clean', 'imported', 'clothing', 'dress', 'mini', 'Frankie', 'Shop']",01DTMYKAGGK2P4E2QZC7SD8QWA,style,edgy,0,0,0,0,0,0,1,0,0,0,0
1132,6390,7410,01DTJCEX7H9S5ZQ2MXD019M39N,"['belted', 'satin', 'maxi', 'skirt', 'belted', 'maxi', 'skirt', 'ann', 'demeulemeester', 'easy', 'way', 'add', 'elegance', 'ensemble', 'cut', 'weightless', 'satin', 'feature', 'flattering', 'high', 'waist', 'sash', 'tie', 'loosely', 'tonal', 'look', 'pair', 'coordinating', 'blouse', 'woman', 'clothing', 'skirt', 'Ann', 'Demeulemeester']",01DTJCEX7S33QCJ7C1K1PFV505,style,modern,0,0,0,0,0,0,0,0,1,0,0
0,0,0,01DTJCERF6F4NRZ2WSJFFA1EYS,"['teah', 'stretch-silk', 'camisole', 'beige', 'stretch-silk', 'slip', 'silk', 'spandex', 'dry', 'clean', 'imported', 'clothing', 'top', 'tank', 'camis', 'Theory']",01DTJCERGEHDMQ5FAJQS2PZ6NJ,style,classic,0,0,0,0,0,1,0,0,0,0,0
1124,6360,7374,01DTJCEKTMNHVSB3WHG9M5V1P7,"['mattea', 'square-toed', 'leather', 'slide', 'aeyde', 'leather', 'mattea', 'slide', 'designed', 'strappy', 'detail', 'square', 'toe', 'woman', 'shoe', 'sandal', 'Aeyde']",01DTJCEKTX6YREH4D9JRE7JGBW,style,classic,0,0,0,0,0,1,0,0,0,0,0
1104,6272,7278,01DTJCEEPSEHH29G98KNDG4TFK,"['copain', 'linen', 't-shirt', 'classic', 'layering', 'piece', 'st', 'agni', 'copain', 'tee', 'made', 'airy', 'linen', 'cut', 'relaxed', 'fit', 'detailed', 'elongated', 'short', 'sleeve', 'favorite', 'street', 'style', 'look', 'woman', 'clothing', 'top', 'St.', 'Agni']",01DTJCEH60QY26BV86F73Y47ET,style,casual,0,0,0,0,1,0,0,0,0,0,0
1096,6227,7221,01DTJCE9ZMH29TWHQC1CC8AWG5,"['piper', 'denim', 'mini', 'shirt', 'dress', 'sea', 'look', 'hometown', 'new', 'york', 'city', 'designing', 'casual', 'clothes', 'blend', 'femininity', 'urban', 'edge', 'aesthetic', 'well', 'represented', 'piper', 'shirt', 'dress', 'tailored', 'denim', 'woven', 'cotton', 'linen', 'style', 'wide', 'short', 'sleeve', 'large', 'patch', 'pocket', 'style', 'woven', 'wedge', 'woman', 'clothing', 'dress', 'Sea']",01DTJCEA2306G1SSEYE5ERZYJD,style,modern,0,0,0,0,0,0,0,0,1,0,0
1080,6138,7114,01DTJCE596G5WGANPMXNENAXFJ,"['draped', 'wool', 'turtleneck', 'sweater', 'casual', 'front', 'evening-ready', 'back', 'essential', 'turtleneck', 'sweater', 'monse', 'feature', 'eye-catching', 'draped', 'open', 'back', 'perfect', 'showing', 'skin', 'pretty', 'lace', 'bralette', 'knitwear', 'piece', 'designed', 'casual', 'loose', 'fit', 'making', 'ideal', 'balancing', 'pair', 'straight-leg', 'jean', 'tailored', 'pencil', 'skirt', 'woman', 'clothing', 'top', 'Monse']",01DTJCE59FYSB7P7D2N2Z7GYVW,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
1074,6096,7066,01DTJCE09PWFZ6DCY0DJADM4HB,"['snake-print', 'stretch-cotton', 'slim-fit', 'pant', 'victoria', 'beckham', 'slim-fit', 'pant', 'made', 'stretch', 'cotton-twill', 'emblazoned', 'graphic', 'snakeskin', 'print', ""they're"", 'cut', 'sit', 'flatteringly', 'low', 'waist', 'fit', 'slim', 'thigh', 'falling', 'split', 'hem', ""they're"", 'free', 'hardware', 'pocket', 'keep', 'silhouette', 'streamlined', 'woman', 'clothing', 'pant', 'Victoria', 'Beckham']",01DTJCE09Z42Y6QP2BGBRB6G6H,style,glam,0,0,0,0,0,0,0,1,0,0,0
5348,30343,35147,01DTJCDP8032ADG8CM387P7JYV,"['violeta', 'embroidered', 'cotton-voile', 'midi', 'dress', 'anaak', 'violeta', 'midi', 'dress', 'cut', 'airy', 'cotton-voile', 'artfully', 'embroidered', 'contrasting', 'topstitches', 'fully', 'lined', 'coverage', 'designed', 'delicate', 'shoulder', 'strap', 'v-neckline', 'keep', 'styling', 'simple', 'pair', 'leather', 'slide', 'woman', 'clothing', 'dress', 'Anaak']",01DTJCDP88C6DX239SNMJW9EZ0,style,boho,0,0,1,0,0,0,0,0,0,0,0
5634,32222,37306,01DTJCDHBQHW83XQSFT1WZQKX7,"['silk-satin', 'blouse', 'vince', 'silk-satin', 'blouse', 'meant', 'relaxed', 'fit', 'similar', 'pajama', 'shirt', 'cut', 'longline', 'silhouette', 'opalescent', 'button', 'cuff', 'front', 'make', 'refined', 'pairing', 'classic', 'tailoring', 'loose', 'hem', 'look', 'best', 'tucked', 'woman', 'clothing', 'top', 'Vince']",01DTJCDHC0C5G5YWPHX0N0XH93,style,modern,0,0,0,0,0,0,0,0,1,0,0
1070,6045,7007,01DTJCDCCS988BEPR8RVSQ2MM5,"['double', 'needle', 'mid-rise', 'slim-leg', 'jean', 'designed', 'last', 'age', 'done', 'slim-leg', 'jean', 'constructed', 'using', 'double-needle', 'stitching', 'durability', ""they're"", 'made', 'light', 'wash', 'denim', 'blended', 'small', 'amount', 'stretch', ""they'll"", 'give', 'little', 'time', 'highlight', 'tapered', 'hem', 'pair', 'ankle', 'boot', 'woman', 'clothing', 'jean', 'Re/Done']",01DTJCDCD1PP0HJWC3N710Q5H4,style,classic,0,0,0,0,0,1,0,0,0,0,0
1062,6003,6958,01DTJCD7X94105KDSE036PNP64,"['sami', 'lace-up', 'leather', 'sneaker', 'veronica', 'beard', 'leather', 'sami', 'sneaker', 'crafted', 'minimalist', 'silhouette', 'detailed', 'speckled', 'shoe', 'lace', 'snake', 'pattern', 'throughout', 'woman', 'shoe', 'sneaker', 'Veronica', 'Beard']",01DTJCD7XJCD329X62FS2K80GC,style,casual,0,0,0,0,1,0,0,0,0,0,0
1042,5917,6859,01DTJCD2QG8RKQ4HJKT4GBW888,"['viola', 'cashmere', 'sweater', 'sensibility', 'ease', 'core', 'khaite', 'design', 'ethos', 'label', 'viola', 'sweater', 'spun', 'ultra-soft', 'cashmere', 'relaxed', 'crewneck', 'silhouette', 'wear', 'rolled', 'sleeve', 'mini', 'skirt', 'summer', 'layered', 'jacket', 'weather', 'cool', 'woman', 'clothing', 'top', 'Khaite']",01DTJCD5MXF5XDCNRY4TFFG7SD,style,casual,0,0,0,0,1,0,0,0,0,0,0
1036,5891,6829,01DTJCCY6S6KV2KJS79QK6CC08,"['houndstooth', 'wool', 'pencil', 'midi', 'skirt', 'prabal', 'gurung', 'virgin', 'wool', 'skirt', 'designed', 'pencil', 'silhouette', 'midi', 'length', 'style', 'houndstooth', 'pattern', 'bright', 'hued', 'sweater', 'pick-me', 'outfit', 'woman', 'clothing', 'skirt', 'Prabal', 'Gurung']",01DTJCCY700C044XX10PA8Q62X,style,retro,0,0,0,0,0,0,0,0,0,1,0
1030,5847,6777,01DTJCCSQKDDVY7DH821S6SDXP,"['jimi', 'hendrix', 'cotton-jersey', 't-shirt', 'tapping', 'season', 'coveted', 'trend', 'nili', 'lotan', 't-shirt', 'cut', 'soft', 'cotton-jersey', 'printed', 'abstract', 'portrait', 'rockstar', 'jimi', 'hendrix', 'cut', 'relaxed', 'fit', 'classic', 'crew', 'neckline', 'raglan', 'sleeve', 'enhance', 'laid-back', 'feel', 'style', 'pair', 'label', 'utility', 'pant', 'woman', 'clothing', 'top', 'Nili', 'Lotan']",01DTJCCSQWAH64G67GTA9AKJME,style,retro,0,0,0,0,0,0,0,0,0,1,0
1016,5792,6718,01DTJBR06HEYC2WWGJX1RKBZA4,"['meta', 'snakeskin-embossed', 'leather', 'ankle', 'boot', 'sleek', 'point-toe', 'ankle', 'boot', 'crafted', 'supple', 'leather', 'luxe', 'snakeskin-embossed', 'finish', 'shoe', 'shoe', 'boot', 'ankle', 'shoe', 'shoe', 'booty', 'Vince']",01DTJBR06TY41ETRRQ5QQKAVZG,style,glam,0,0,0,0,0,0,0,1,0,0,0
1000,5719,6637,01DTJBFCD58JDP3RBA6CCZ8E2C,"['dip', 'color-block', 'textured-leather', 'shoulder', 'bag', 'white', 'tan', 'brown', 'textured-leather', 'cow', 'magnetic-fastening', 'top', 'flap', 'weighs', 'approximately', 'lb', 'kg', 'designer', 'color', 'mustard', 'cinnamon', 'made', 'spain', 'bag', 'shoulder', 'bag', 'shoulder', 'bag', 'Yuzefi']",01DTJBFCDC0NN5Z2ZTTT0VZS0D,style,boho,0,0,1,0,0,0,0,0,0,0,0
1138,6431,7462,01DTJBF7B1RD7BNEAVCXFQXTVQ,"['paris', 'cashmere', 'track', 'pant', 'nili', 'lotan', 'paris', 'jogger', 'designed', 'relaxed', 'silhouette', 'dropped', 'crotch', 'added', 'comfort', 'tapered', 'hem', 'cashmere', 'sweatpants', 'dual', 'slant', 'pocket', 'slim', 'drawstring', 'tie', 'highlight', 'exposed', 'ankle', 'pairing', 'low', 'rise', 'sneaker', 'woman', 'clothing', 'pant', 'Nili', 'Lotan']",01DTJBF9QABZ96X9ADZ9GAJK8G,style,modern,0,0,0,0,0,0,0,0,1,0,0
992,5679,6591,01DTJBF28J3F9WNYDWGZ5BC8CF,"['crepe', 'slim-fit', 'pant', 'designed', 'sit', 'low', 'rise', 'victoria', 'beckham', 'pant', 'made', 'lightweight', 'stretch-crepe', 'slim-fit', 'silhouette', 'kicking', 'slit', 'hem', 'balance', 'proportion', 'oversized', 'turtleneck', 'pair', 'point-toe', 'pump', 'label', 'pre-fall', 'lineup', 'woman', 'clothing', 'pant', 'Victoria', 'Beckham']",01DTJBF28V42H1XHVB9WS94E93,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
5558,31722,36728,01DTJBEY26533CKXMXH26MN2SH,"['metallic', 'wool-blend', 'turtleneck', 'brunello', 'cucinelli', 'short-sleeved', 'turtleneck', 'spun', 'blend', 'mohair', 'virgin', 'wool', 'cashmere', 'metallic', 'element', 'shimmer', 'lightweight', 'feel', 'semi-sheer', 'body', 'make', 'versatile', 'enough', 'wear', 'throughout', 'year', 'styled', 'different', 'way', 'woman', 'clothing', 'top', 'Brunello', 'Cucinelli']",01DTJBEY2D11HMV8PWG9ZATD3B,style,modern,0,0,0,0,0,0,0,0,1,0,0
5550,31686,36688,01DTJB97JZQY40PA00HY611FA6,"['mantella', 'virgin', 'wool', 'poncho', 'cardigan', 'fine', 'virgin', 'wool', 'becomes', 'styling', 'wonder', 'thanks', 'exciting', 'detail', 'sleeve', 'slim', 'extra-long', 'ribbed', 'shoulder', 'feature', 'wide-cut', 'extra', 'cool', 'touch', 'womensapparel', 'sweater', 'ponchoscapes', 'womensapparel', 'sweater', 'cardigan', 'Wolford']",01DTJB97K9BACAWQSVPV8SPWGM,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
984,5638,6545,01DTJAZ7F9DRFPNF8W1H7SFT20,"['draped', 'merino', 'wool', 'turtleneck', 'wrap', 'cream', 'merino', 'wool', 'concealed', 'button', 'fastening', 'neck', 'merino', 'wool', 'dry', 'clean', 'imported', 'accessory', 'scarf', 'snood', 'Joseph']",01DTJAZ7FJVFXV2QWZVSZ4RNMY,style,classic,0,0,0,0,0,1,0,0,0,0,0
962,5525,6417,01DTJAZ3J5GNXMQ718T46ERBAX,"['tony', 'textured-leather', 'bucket', 'bag', 'black', 'textured-leather', 'drawstring', 'top', 'weighs', 'approximately', 'lb', 'kg', 'imported', 'bag', 'shoulder', 'bag', 'shoulder', 'bag', 'See', 'By', 'Chloé']",01DTJAZ3JFBJ0MGWCN0GZ2QR27,style,androgynous,1,0,0,0,0,0,0,0,0,0,0
970,5568,6464,01DTJ8GXDJ5RA1J6VET54MBJDB,"['anna', 'leather', 'sandal', 'thanks', 'ankle-wrap', 'strap', 'walkable', 'heel', 'supportive', 'back', 'basket', 'beckham', 'anne', 'sandal', 'check', 'box', 'goes-with', 'everything', 'nude', 'compliment', 'everything', 'pair', 'midi', 'skirt', 'cropped', 'trouser', 'sheath', 'dress', 'styling', 'possibility', 'limitless', 'main', 'calf', 'lining', 'goat', 'sole', 'leather', 'heelmade', 'italy', 'heel', 'Victoria', 'Beckham']",01DTJ8GXDWMT58JFJWZ3A2XQ2B,style,modern,0,0,0,0,0,0,0,0,1,0,0
974,5598,6498,01DTJ8GRG3CT3FQ3A45GT3PYP6,"['goldy', 'tall', 'boot', 'thank', 'gorgeous', 'cognac-colored', 'vachetta', 'leather', 'giving', 'pointed-toe', 'boot', 'softly', 'worn-in', 'looking', 'patina', 'hitting', 'right', 'knee', 'solid', 'option', 'flowy', 'skirt', 'billow', 'dress', 'anything', 'really', 'chunky', 'block', 'heel', 'lend', 'inch', 'lasting', 'comfortably', 'throughout', 'day', 'upper', 'leather', 'lining', 'bovine', 'leatherheel', 'height', 'boot', 'Loeffler', 'Randall']",01DTJ8GRH49T9D69S6CBK5SMPY,style,classic,0,0,0,0,0,1,0,0,0,0,0
6806,39050,45166,01DTJ8GEW6S85XDNEM3J25XT0M,"['large', 'espadrille', 'tote', 'oversized', 'tote', 'jute', 'base', 'inspired', 'classic', 'esparto', 'rope', 'shoe', 'genius', 'calf', 'suede', 'durable', 'luxe', 'get', 'even', 'supple', 'time', 'inner', 'pocket', 'roomy', 'easy-to', 'access', 'bag', 'big', 'enough', 'stash', 'supply', 'laptop', 'included', 'whatever', 'day', 'may', 'bring', 'plus', 'leather', 'strap', 'braided', 'suede', 'strength', 'suede', 'exterior', 'beige', 'interior', 'calf', 'leather', 'strapsmade', 'italy', 'tote', 'Altuzarra']",01DTJ8GEWHY8PH8VZ1K0YHBB58,style,classic,0,0,0,0,0,1,0,0,0,0,0
260,1515,1764,01DTJ8G50MTEAZ269BY9PDK0MC,"['julian', 'workwear', 'jumpsuit', 'cut', 'army-green', 'utility', 'twill', 'julian', 'salute', 'workwear', 'rife', 'utilitarian', 'element', 'epaulet', 'patch', 'pocket', 'cinchable', 'belt', 'slant', 'pocket', 'extra-wide', 'leg', 'hit', 'ankle', 'shoe', 'block-heeled', 'boot', 'birkenstocks', 'even', 'strappy', 'sandal', 'look', 'exactly', 'right', 'think', 'two-minute', 'outfit', 'maybe', 'even', 'one', 'main', 'cotton', 'elastane', 'lining', 'polyester', 'viscosedry', 'clean', 'onlymade', 'italymeasurements', 'size', 'chest', 'waist', 'hip', 'lengthmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'jumpsuit', 'G.', 'Label']",01DTJ8G50ZHR71CCA3E6QAAH5G,style,retro,0,0,0,0,0,0,0,0,0,1,0
938,5375,6237,01DTJ8G03TEWRES24T1R04W8R3,"['wendall', 'cropped', 'wide-leg', 'jean', 'super-saturated', 'indigo', 'natural', 'raw-denim', 'wash', 'wide-leg', 'pant', 'extra', 'chic', 'black-and', 'gold', 'button', 'detailing', 'tailored', 'crop', 'skim', 'ankle', 'plus', 'elevated', 'enough', 'hold', 'office', 'dinner', 'drink', 'beyond', 'cotton', 'polyurethanehand', 'washmade', 'usamodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'denim', 'Khaite']",01DTJ8G5QRA5GQ4ASP4S6V898T,style,classic,0,0,0,0,0,1,0,0,0,0,0
7540,43548,50420,01DTJ8FV80JH6GAY5RGH4MCJHA,"['mathewson', 'denim', 'jacket', 'three', 'thought', 'mind', 'designing', 'quintessential', 'jean', 'jacket', 'core', 'collection', 'lived-in', 'appeal', 'comfortably', 'snug', 'fit', 'medium', 'wash', 'look', 'feel', 'lot', 'like', 'vintage', 'added', 'grown-up', 'update', 'clean', 'concealed', 'button', 'placket', 'welt', 'pocket', 'copper', 'tack', 'button', 'course', 'signature', 'puffed', 'sleeve', 'double', 'denim', 'vibe', 'label', 'go-to', 'mel', 'jean', 'cotton', 'elastanemachine', 'wash', 'cold', 'lay', 'flat', 'drymade', 'usameasurements', 'size', 'length', 'shoulder', 'width', 'chest', 'sleeve', 'lengthmodel', 'bust', 'waist', 'hip', 'wearing', 'size', 'jacket', 'coat', 'G.', 'Label']",01DTJ8FV8A9SBDS2RC476Z54CS,style,modern,0,0,0,0,0,0,0,0,1,0,0
